Participant_Number,Trial_Number,Condition,FC_distal,FC_proximal,Target_Contrast,Correct_Response,Reaction_Time
29,88,Control,0.0,0.1,0.050118723362727206,1,0.32168395400003647
29,89,Control,0.0,0.25,0.0630957344480193,1,0.23801825800001097
29,90,Decrease,0.25,0.1,0.050118723362727206,0,0.5395202180002343
29,91,Control_null,0.0,0.1,0.1,1,0.4921729319999031
29,92,Equal,0.25,0.25,0.031622776601683784,1,0.45528377500022543
29,93,Equal,0.1,0.1,0.031622776601683784,0,0.5035496659997989
29,94,Equal_null,0.25,0.25,0.07943282347242815,1,0.3395494449996477
29,95,Increase,0.1,0.25,0.03981071705534971,1,0.4439836439996725
29,96,Decrease,0.25,0.1,0.0630957344480193,1,0.3671338670001205
29,97,Control,0.0,0.25,0.050118723362727206,1,0.2663157739998496
29,98,Decrease,0.25,0.1,0.050118723362727206,1,0.29360675700036154
29,99,Equal,0.25,0.25,0.02511886431509579,0,0.4326070990000517
29,100,Equal,0.1,0.1,0.03981071705534971,1,0.4998274260001381
29,101,Control,0.0,0.25,0.039810717055349706,1,0.5027049790001001
29,102,Increase,0.1,0.25,0.031622776601683784,0,0.37219396000000415
29,103,Equal,0.1,0.1,0.031622776601683784,1,0.32044224799983567
29,104,Increase,0.1,0.25,0.03981071705534971,1,0.48149878999993234
29,105,Control,0.0,0.25,0.03162277660168378,1,0.3087001170001713
29,106,Control,0.0,0.25,0.025118864315095787,0,0.3100509669998246
29,107,Control,0.0,0.1,0.039810717055349706,1,0.35323183199989217
29,108,Control,0.0,0.25,0.03162277660168378,0,0.6095849809998981
29,109,Equal,0.1,0.1,0.02511886431509579,0,0.38036679500009996
29,110,Decrease,0.25,0.1,0.039810717055349706,1,0.44865752699979566
29,111,Decrease_null,0.25,0.1,0.1,1,0.4913376080003218
29,112,Control,0.0,0.1,0.03162277660168378,0,0.38221554800020385
29,113,Equal,0.25,0.25,0.031622776601683784,1,0.5212457990000985
29,114,Control,0.0,0.1,0.039810717055349706,1,0.3736298989997522
29,115,Equal,0.25,0.25,0.02511886431509579,1,0.29008235099991
29,116,Equal,0.25,0.25,0.01995262314968879,0,0.31100135499991666
29,117,Equal,0.25,0.25,0.025118864315095794,0,0.09610699899985775
29,118,Equal,0.1,0.1,0.031622776601683784,0,0.13121416399962982
29,119,Control,0.0,0.25,0.039810717055349706,0,0.33936141200001657
29,120,Control,0.0,0.25,0.050118723362727206,0,0.5702815179997742
29,121,Equal,0.25,0.25,0.031622776601683784,1,0.5640121320002436
29,122,Control,0.0,0.1,0.03162277660168378,0,0.30298867999999857
29,123,Increase,0.1,0.25,0.031622776601683784,0,0.3772538729999724
29,124,Control,0.0,0.1,0.039810717055349706,1,0.4981401260001803
29,125,Control_null,0.0,0.1,0.07943282347242815,1,0.5095226559997172
29,126,Increase,0.1,0.25,0.03981071705534971,1,0.40868668100029026
29,127,Equal,0.1,0.1,0.03981071705534971,1,0.5237666810003248
29,128,Increase,0.1,0.25,0.031622776601683784,0,0.43215368600021975
29,129,Increase,0.1,0.25,0.03981071705534971,0,0.6193001770002411
29,130,Increase,0.1,0.25,0.05011872336272721,1,0.5918761180000729
29,131,Decrease,0.25,0.1,0.03162277660168378,0,0.372722722999697
29,132,Control,0.0,0.25,0.0630957344480193,1,0.4526717609996922
29,133,Equal,0.1,0.1,0.031622776601683784,0,0.5601201090003087
29,134,Equal,0.1,0.1,0.03981071705534971,1,0.5292588299998897
29,135,Decrease_null,0.25,0.1,0.07943282347242815,1,0.3883577250003327
29,136,Equal,0.1,0.1,0.031622776601683784,1,0.4875200430001314
29,137,Increase,0.1,0.25,0.03981071705534971,1,0.32671448100018097
29,138,Control,0.0,0.1,0.03162277660168378,0,0.514815383000041
29,139,Decrease,0.25,0.1,0.039810717055349706,1,0.3181231779999507
29,140,Control,0.0,0.25,0.050118723362727206,0,0.30535713400013265
29,141,Increase,0.1,0.25,0.031622776601683784,0,0.4045597330000419
29,142,Decrease,0.25,0.1,0.03162277660168378,0,0.23165653300020494
29,143,Equal,0.1,0.1,0.02511886431509579,0,0.4685434489997533
29,144,Control,0.0,0.1,0.039810717055349706,0,0.16897561499990843
29,145,Control,0.0,0.1,0.050118723362727206,1,0.4741360610000811
29,146,Control,0.0,0.1,0.039810717055349706,0,0.22926087999985612
29,147,Control,0.0,0.1,0.050118723362727206,0,0.15866561699976955
29,148,Increase_null,0.1,0.25,0.06309573444801932,1,0.2419333689999803
29,149,Equal_null,0.25,0.25,0.06309573444801932,1,0.29306272699977853
29,150,Control_null,0.0,0.1,0.06309573444801932,1,0.2301513059996978
29,151,Decrease,0.25,0.1,0.039810717055349706,0,0.20130314600010024
29,152,Equal,0.25,0.25,0.02511886431509579,1,0.41190508599993336
29,153,Control_null,0.0,0.25,0.06309573444801932,1,0.20780543399996532
29,154,Equal,0.1,0.1,0.031622776601683784,0,0.13897973999974056
29,155,Equal,0.25,0.25,0.01995262314968879,0,0.07805331000008664
29,156,Equal,0.1,0.1,0.03981071705534971,0,0.050426188000074035
29,157,Increase,0.1,0.25,0.03981071705534971,0,0.14384386699975948
29,158,Equal,0.1,0.1,0.05011872336272721,0,0.03945837399987795
29,159,Equal,0.1,0.1,0.0630957344480193,0,0.018911770999693545
29,160,Decrease,0.25,0.1,0.050118723362727206,1,0.5160606520003057
29,161,Control,0.0,0.1,0.0630957344480193,1,0.31910781399983534
29,162,Control,0.0,0.1,0.050118723362727206,0,0.5924991839997347
29,163,Equal,0.25,0.25,0.025118864315095794,0,0.3875374669996745
29,164,Equal,0.25,0.25,0.031622776601683784,0,0.38266723299966543
29,165,Control,0.0,0.1,0.0630957344480193,1,0.34697979400016266
29,166,Equal,0.25,0.25,0.03981071705534971,0,0.6462145759996929
29,167,Equal,0.1,0.1,0.07943282347242812,1,0.3212890579998202
29,168,Equal,0.25,0.25,0.05011872336272721,0,0.1165732049998951
29,169,Control,0.0,0.25,0.0630957344480193,1,0.48916835599993647
29,170,Equal,0.25,0.25,0.0630957344480193,1,0.3970057770002313
29,171,Control,0.0,0.25,0.050118723362727206,0,0.42965179099974193
29,172,Control,0.0,0.25,0.0630957344480193,1,0.2894112369999675
29,173,Equal,0.1,0.1,0.0630957344480193,1,0.37747756899989326
29,174,Increase,0.1,0.25,0.05011872336272721,0,0.6768055910001749
29,175,Decrease,0.25,0.1,0.039810717055349706,1,0.5349111980003727
29,176,Control,0.0,0.25,0.050118723362727206,0,0.49798962100021527
29,177,Control,0.0,0.25,0.0630957344480193,1,0.2852310949997445
29,178,Control,0.0,0.25,0.050118723362727206,1,0.304172639999706
29,179,Increase,0.1,0.25,0.0630957344480193,1,0.40344604100027937
29,180,Equal,0.25,0.25,0.050118723362727206,1,0.3348363089999111
29,181,Equal,0.1,0.1,0.050118723362727206,1,0.38599999500002014
29,182,Equal,0.1,0.1,0.039810717055349706,1,0.3653612210000574
29,183,Control,0.0,0.25,0.039810717055349706,1,0.49881995999976425
29,184,Equal,0.1,0.1,0.03162277660168378,1,0.3545082790001288
29,185,Equal,0.25,0.25,0.039810717055349706,1,0.1496179209998445
29,186,Control,0.0,0.25,0.03162277660168378,0,0.45379943699981595
29,187,Control,0.0,0.25,0.039810717055349706,1,0.36114853400022184
29,188,Control,0.0,0.25,0.03162277660168378,0,0.31429133699975864
29,189,Increase,0.1,0.25,0.050118723362727206,1,0.44542464699998163
29,190,Decrease,0.25,0.1,0.03162277660168378,0,0.2968486509998911
29,191,Equal,0.25,0.25,0.03162277660168378,0,0.45178302800013626
29,192,Control,0.0,0.25,0.039810717055349706,0,0.4069304730001022
29,193,Increase,0.1,0.25,0.039810717055349706,1,0.39516384900025514
29,194,Increase,0.1,0.25,0.03162277660168378,0,0.26225120300023264
29,195,Equal,0.25,0.25,0.039810717055349706,1,0.26563000699979966
29,196,Control,0.0,0.1,0.050118723362727206,1,0.46174490299972604
29,197,Control,0.0,0.1,0.039810717055349706,0,0.3100105590001476
29,198,Control,0.0,0.1,0.050118723362727206,1,0.44105923200004327
29,199,Increase,0.1,0.25,0.039810717055349706,1,0.3223282419999123
29,200,Control,0.0,0.1,0.039810717055349706,1,0.3653914490000716
29,201,Equal,0.1,0.1,0.025118864315095787,0,0.23054657599959683
29,202,Increase,0.1,0.25,0.03162277660168378,0,0.4340829509997093
29,203,Control,0.0,0.25,0.050118723362727206,1,0.3659512080002969
29,204,Equal,0.1,0.1,0.03162277660168378,0,0.5372181669999918
29,205,Increase,0.1,0.25,0.039810717055349706,0,0.5244697609996365
29,206,Control,0.0,0.25,0.039810717055349706,1,0.3688749729999472
29,207,Decrease,0.25,0.1,0.039810717055349706,1,0.42205749999993714
29,208,Decrease,0.25,0.1,0.03162277660168378,0,0.33508434399982434
29,209,Increase,0.1,0.25,0.050118723362727206,1,0.4899466819997542
