Participant_Number,Trial_Number,Condition,FC_distal,FC_proximal,Target_Contrast,Correct_Response,Reaction_Time
14,0,Control,0.0,0.1,0.1,1,0.5383666310008266
14,1,Equal,0.25,0.25,0.1,1,0.4932330039991939
14,2,Decrease_null,0.25,0.1,0.1,0,0.8099971789997653
14,3,Equal,0.25,0.25,0.07943282347242815,1,0.516830275000757
14,4,Increase,0.1,0.25,0.1,1,0.5749210459998721
14,5,Equal,0.1,0.1,0.1,1,0.4501914860011311
14,6,Control,0.0,0.1,0.07943282347242815,1,0.45021171100052015
14,7,Equal,0.25,0.25,0.06309573444801932,1,0.4930865240003186
14,8,Control,0.0,0.1,0.06309573444801932,1,0.49642074199982744
14,9,Increase,0.1,0.25,0.07943282347242815,1,0.4109723869987647
14,10,Control,0.0,0.25,0.1,1,0.4380549509987759
14,11,Increase,0.1,0.25,0.06309573444801932,1,0.49588334299915005
14,12,Equal,0.1,0.1,0.07943282347242815,1,0.5326847200012708
14,13,Equal,0.1,0.1,0.06309573444801932,1,0.5036023819993716
14,14,Decrease,0.25,0.1,0.1,1,0.475804107998556
14,15,Equal,0.1,0.1,0.05011872336272722,1,0.4220340789997863
14,16,Equal,0.25,0.25,0.05011872336272722,1,0.4744297830002324
14,17,Equal,0.25,0.25,0.03981071705534971,1,1.1964167960013583
14,18,Equal,0.1,0.1,0.03981071705534971,1,0.3675635979998333
14,19,Equal,0.1,0.1,0.031622776601683784,1,0.40782455099906656
14,20,Control,0.0,0.1,0.05011872336272722,0,99
14,21,Equal,0.1,0.1,0.02511886431509579,1,0.3750460610008304
14,22,Control,0.0,0.1,0.06309573444801932,1,0.4480442000003677
14,23,Equal,0.1,0.1,0.01995262314968879,1,0.5245394470002793
14,24,Control,0.0,0.1,0.05011872336272722,1,0.5914194719989609
14,25,Equal,0.1,0.1,0.015848931924611127,0,0.4587132729993755
14,26,Increase,0.1,0.25,0.05011872336272722,1,0.4299973980014329
14,27,Control,0.0,0.1,0.03981071705534971,1,0.5462750200003939
14,28,Decrease,0.25,0.1,0.07943282347242815,1,0.5897444069996709
14,29,Equal,0.1,0.1,0.01995262314968879,0,0.4963978599989787
14,30,Decrease,0.25,0.1,0.06309573444801932,1,0.5137770760011335
14,31,Decrease,0.25,0.1,0.05011872336272722,1,0.6289095760002965
14,32,Control,0.0,0.1,0.031622776601683784,1,0.6610495209988585
14,33,Decrease,0.25,0.1,0.03981071705534971,1,0.5604153599997517
14,34,Control,0.0,0.25,0.07943282347242815,1,0.5061708689991065
14,35,Increase,0.1,0.25,0.03981071705534971,1,0.48572374700052023
14,36,Equal_null,0.25,0.25,0.1,1,0.46481074599978456
14,37,Decrease,0.25,0.1,0.031622776601683784,1,0.4766821630000777
14,38,Equal,0.25,0.25,0.031622776601683784,1,0.7281879130005109
14,39,Control,0.0,0.1,0.02511886431509579,1,0.7241685950011743
14,40,Equal,0.25,0.25,0.02511886431509579,1,0.5283141489999252
14,41,Control,0.0,0.1,0.01995262314968879,1,0.5388347190000786
14,42,Equal,0.25,0.25,0.01995262314968879,1,0.6620974950001255
14,43,Control_null,0.0,0.1,0.1,1,0.5021034680012235
14,44,Control,0.0,0.1,0.015848931924611127,0,0.6501123190009821
14,45,Equal,0.25,0.25,0.015848931924611127,1,0.7865030240009219
14,46,Control,0.0,0.25,0.06309573444801932,1,0.8615950540006452
14,47,Decrease_null,0.25,0.1,0.1,1,0.40781727300054627
14,48,Increase,0.1,0.25,0.031622776601683784,1,0.47466069199981575
14,49,Decrease,0.25,0.1,0.02511886431509579,0,0.6382571260000987
14,50,Decrease,0.25,0.1,0.031622776601683784,1,0.7301543810008297
14,51,Increase,0.1,0.25,0.02511886431509579,1,0.5498455029992328
14,52,Decrease,0.25,0.1,0.02511886431509579,1,0.3538537170006748
14,53,Control,0.0,0.1,0.01995262314968879,1,0.583156616999986
14,54,Equal,0.25,0.25,0.012589254117941666,0,0.38408324500051094
14,55,Control,0.0,0.1,0.015848931924611127,1,0.5792893180005194
14,56,Control,0.0,0.1,0.012589254117941666,0,0.7646093259991176
14,57,Equal,0.25,0.25,0.015848931924611127,0,0.49596869299966784
14,58,Equal,0.25,0.25,0.01995262314968879,1,0.5679219180001382
14,59,Control,0.0,0.25,0.05011872336272722,1,0.5391735459998017
