Participant_Number,Trial_Number,Condition,FC_distal,FC_proximal,Target_Contrast,Correct_Response,Reaction_Time
24,339,Control,0.0,0.25,0.025118864315095794,1,0.5936727440002869
24,340,Equal,0.1,0.1,0.01995262314968879,1,0.516547368000829
24,341,Control,0.0,0.1,0.025118864315095794,1,0.599961001000338
24,342,Equal,0.25,0.25,0.015848931924611127,1,0.5633567770000809
24,343,Control,0.0,0.1,0.01995262314968879,0,0.8014429280010518
24,344,Control,0.0,0.25,0.01995262314968879,0,0.46223222600019653
24,345,Increase,0.1,0.25,0.01995262314968879,1,0.6788676720007061
24,346,Equal,0.1,0.1,0.015848931924611127,0,0.5780684069995914
24,347,Increase,0.1,0.25,0.015848931924611127,0,0.4022997409992968
24,348,Control,0.0,0.25,0.025118864315095794,0,0.2694300290004321
24,349,Increase,0.1,0.25,0.01995262314968879,1,0.5506957449997572
24,350,Control_null,0.0,0.25,0.03981071705534971,1,0.47384527099893603
24,351,Equal,0.1,0.1,0.01995262314968879,0,0.6838331429989921
24,352,Control,0.0,0.25,0.031622776601683784,1,0.6152694970005541
24,353,Increase,0.1,0.25,0.015848931924611127,0,0.8514021949995367
24,354,Equal,0.1,0.1,0.025118864315095794,1,0.5905442650000623
24,355,Increase,0.1,0.25,0.01995262314968879,0,0.9377326279991394
24,356,Decrease,0.25,0.1,0.01995262314968879,0,0.6469169089996285
24,357,Decrease,0.25,0.1,0.025118864315095794,0,99
24,358,Increase,0.1,0.25,0.025118864315095794,1,0.5725111490010022
24,359,Increase,0.1,0.25,0.01995262314968879,1,0.6064056849991175
24,360,Control,0.0,0.1,0.025118864315095794,1,0.9074347759997181
24,361,Equal,0.1,0.1,0.01995262314968879,1,0.575702130998252
24,362,Equal,0.25,0.25,0.012589254117941666,0,0.46105496200107154
24,363,Equal,0.25,0.25,0.015848931924611127,1,0.5095175619990187
24,364,Decrease,0.25,0.1,0.031622776601683784,1,0.38487295400045696
24,365,Control,0.0,0.1,0.01995262314968879,1,0.5061092500000086
24,366,Equal,0.1,0.1,0.015848931924611127,1,0.4212114769998152
24,367,Control,0.0,0.1,0.015848931924611127,1,0.45338733199969283
24,368,Control,0.0,0.25,0.02511886431509579,1,0.4726962390013796
24,369,Equal,0.1,0.1,0.012589254117941666,0,0.49181062299976475
24,370,Equal_null,0.1,0.1,0.06309573444801932,1,0.7278636200007895
24,371,Control,0.0,0.25,0.01995262314968879,1,0.731236687001001
24,372,Equal,0.1,0.1,0.015848931924611127,1,0.4864070859985077
24,373,Decrease,0.25,0.1,0.02511886431509579,1,0.5537322319996747
24,374,Increase,0.1,0.25,0.015848931924611127,0,0.9500313270000333
24,375,Control,0.0,0.25,0.015848931924611127,1,0.547450531999857
24,376,Decrease,0.25,0.1,0.01995262314968879,1,0.8603087110004708
24,377,Increase,0.1,0.25,0.01995262314968879,1,0.526197974999377
24,378,Equal,0.1,0.1,0.012589254117941666,0,0.5342369319987483
24,379,Control,0.0,0.25,0.012589254117941666,0,0.690779119000581
24,380,Control,0.0,0.25,0.015848931924611127,1,0.5789424400009011
24,381,Control,0.0,0.25,0.012589254117941666,0,0.5416080900013185
24,382,Equal,0.1,0.1,0.015848931924611127,1,0.8173785380004119
24,383,Increase_null,0.1,0.25,0.1,1,0.45254725300037535
24,384,Equal_null,0.1,0.1,0.05011872336272722,1,0.4727304619991628
24,385,Equal_null,0.25,0.25,0.02511886431509579,1,0.5799223049998545
24,386,Control,0.0,0.25,0.015848931924611127,1,0.5991014350001933
24,387,Control,0.0,0.1,0.012589254117941666,1,0.6676852649998182
24,388,Decrease,0.25,0.1,0.015848931924611127,1,0.8718679979992885
24,389,Increase,0.1,0.25,0.015848931924611127,1,0.47256498699971416
24,390,Equal,0.1,0.1,0.012589254117941666,0,0.3959421420004219
24,391,Equal,0.1,0.1,0.015848931924611127,1,0.6770028110004205
