Participant_Number,Trial_Number,Condition,FC_distal,FC_proximal,Target_Contrast,Correct_Response,Reaction_Time
10,0,Equal,0.25,0.25,0.1,0,0.6379959800005963
10,1,Control,0.0,0.1,0.1,1,0.46773822699924494
10,2,Decrease_null,0.25,0.1,0.1,1,0.45895604100041965
10,3,Control,0.0,0.25,0.1,1,0.5181969820005179
10,4,Decrease,0.25,0.1,0.1,1,0.4955885290000879
10,5,Equal,0.1,0.1,0.1,1,0.4668179969994526
10,6,Equal,0.25,0.25,0.1,1,0.4520053679998455
10,7,Control,0.0,0.1,0.07943282347242815,1,0.41516891899937036
10,8,Decrease_null,0.25,0.1,0.07943282347242815,1,0.5143198670002675
10,9,Control,0.0,0.25,0.07943282347242815,1,0.4385931269998764
10,10,Increase,0.1,0.25,0.1,1,0.32975922799960244
10,11,Decrease,0.25,0.1,0.07943282347242815,1,0.38804708599946025
10,12,Control,0.0,0.25,0.06309573444801932,1,0.36134470500019233
10,13,Control,0.0,0.25,0.05011872336272722,1,0.42744232599943643
10,14,Decrease,0.25,0.1,0.06309573444801932,1,0.3444336590000603
10,15,Equal,0.25,0.25,0.07943282347242815,1,0.2815481049992741
10,16,Decrease,0.25,0.1,0.05011872336272722,1,0.42886605900002905
10,17,Decrease_null,0.25,0.1,0.06309573444801932,1,0.5091370279997136
10,18,Equal,0.25,0.25,0.06309573444801932,1,0.3760887079997701
10,19,Equal,0.1,0.1,0.07943282347242815,1,0.36239524699976755
10,20,Decrease,0.25,0.1,0.03981071705534971,1,0.19748087999960262
10,21,Decrease_null,0.25,0.1,0.05011872336272722,1,0.6966919500000586
10,22,Increase,0.1,0.25,0.07943282347242815,1,0.4440862029996424
10,23,Equal,0.25,0.25,0.05011872336272722,1,0.3670460829998774
10,24,Equal,0.1,0.1,0.06309573444801932,1,0.41127190599945607
10,25,Equal,0.1,0.1,0.05011872336272722,1,0.3664043480002874
10,26,Increase,0.1,0.25,0.06309573444801932,1,0.2487594670001272
10,27,Equal,0.1,0.1,0.03981071705534971,1,0.34790170199994463
10,28,Equal,0.1,0.1,0.031622776601683784,1,0.40383090199975413
10,29,Control,0.0,0.25,0.03981071705534971,1,0.33494919599979767
10,30,Control,0.0,0.25,0.031622776601683784,1,0.32856046500000957
10,31,Control,0.0,0.25,0.02511886431509579,1,0.37161176899917336
10,32,Equal,0.1,0.1,0.02511886431509579,1,0.5738382370000181
10,33,Equal,0.25,0.25,0.03981071705534971,1,0.3691499240003395
10,34,Decrease,0.25,0.1,0.031622776601683784,1,0.32426993699937157
10,35,Control,0.0,0.25,0.01995262314968879,1,0.5753706470004545
10,36,Equal,0.1,0.1,0.01995262314968879,1,0.41048476099967957
10,37,Decrease,0.25,0.1,0.02511886431509579,0,0.5362403159997484
10,38,Equal,0.1,0.1,0.015848931924611127,1,0.4681595269994432
10,39,Control,0.0,0.1,0.06309573444801932,1,0.4139813640003922
10,40,Equal_null,0.1,0.1,0.1,1,0.48048502700021345
10,41,Equal_null,0.1,0.1,0.07943282347242815,1,0.4162121500003195
10,42,Equal,0.1,0.1,0.012589254117941666,0,0.45164271099929465
10,43,Control,0.0,0.25,0.015848931924611127,1,0.4440453199995318
