Participant_Number,Trial_Number,Condition,FC_distal,FC_proximal,Target_Contrast,Correct_Response,Reaction_Time
6,32,Control,0.0,0.1,0.07943282347242815,1,0.6042657959987991
6,33,Decrease,0.25,0.1,0.031622776601683784,1,0.6546372419998079
6,34,Control,0.0,0.1,0.06309573444801932,1,0.635799012001371
6,35,Control,0.0,0.1,0.05011872336272722,1,0.5746803760011971
6,36,Control,0.0,0.1,0.03981071705534971,1,0.540263483999297
6,37,Equal,0.25,0.25,0.06309573444801932,1,0.52145253100025
6,38,Equal,0.1,0.1,0.05011872336272722,1,0.5582610020010179
6,39,Increase,0.1,0.25,0.015848931924611127,1,0.7876196150009491
6,40,Equal,0.1,0.1,0.03981071705534971,1,0.7448525929994503
6,41,Decrease,0.25,0.1,0.02511886431509579,1,0.7510154179999518
6,42,Equal,0.1,0.1,0.031622776601683784,1,0.5880107319990202
6,43,Equal_null,0.1,0.1,0.1,1,0.6666427279997151
6,44,Control,0.0,0.25,0.01995262314968879,1,0.6785842520002916
6,45,Equal,0.25,0.25,0.05011872336272722,1,0.5720213350014092
6,46,Increase,0.1,0.25,0.012589254117941666,1,0.758144732000801
6,47,Control,0.0,0.1,0.031622776601683784,1,0.6512100290001399
6,48,Decrease,0.25,0.1,0.01995262314968879,1,0.6959763760005444
6,49,Increase,0.1,0.25,0.009999999999999995,0,0.6275451679994148
6,50,Equal,0.1,0.1,0.02511886431509579,1,0.7936769230000209
6,51,Equal,0.1,0.1,0.01995262314968879,1,0.7109019039999112
6,52,Decrease_null,0.25,0.1,0.1,1,1.0840069210007641
6,53,Equal,0.25,0.25,0.03981071705534971,1,0.8412536239993642
6,54,Equal,0.25,0.25,0.031622776601683784,1,1.0784969849992194
6,55,Equal,0.25,0.25,0.02511886431509579,1,0.43563956299840356
6,56,Equal,0.25,0.25,0.01995262314968879,1,0.5216179290000582
6,57,Control,0.0,0.1,0.02511886431509579,1,0.5479990980002185
6,58,Equal,0.1,0.1,0.015848931924611127,1,0.51427370500096
6,59,Control,0.0,0.25,0.015848931924611127,0,0.8555110050001531
6,60,Increase,0.1,0.25,0.012589254117941666,1,0.6254422269994393
6,61,Control,0.0,0.1,0.01995262314968879,1,1.0068112530007056
6,62,Decrease,0.25,0.1,0.015848931924611127,1,0.5938295859996288
6,63,Control,0.0,0.25,0.01995262314968879,1,0.5750716950005881
6,64,Equal,0.25,0.25,0.015848931924611127,1,0.6202091110008041
6,65,Equal,0.25,0.25,0.012589254117941666,1,0.578471945000274
6,66,Control,0.0,0.25,0.015848931924611127,1,0.5676476879998518
6,67,Increase,0.1,0.25,0.009999999999999995,0,0.7719696559997828
6,68,Equal,0.1,0.1,0.012589254117941666,1,0.7302310470004159
6,69,Decrease,0.25,0.1,0.012589254117941666,1,1.096021044999361
6,70,Increase,0.1,0.25,0.012589254117941666,1,0.710303206999015
6,71,Control,0.0,0.1,0.015848931924611127,0,0.7615224910005054
6,72,Decrease,0.25,0.1,0.009999999999999995,0,0.6467465519999678
6,73,Control,0.0,0.25,0.012589254117941666,1,0.8410197790017264
6,74,Decrease,0.25,0.1,0.012589254117941666,0,0.7341475860011997
6,75,Control,0.0,0.1,0.01995262314968879,1,0.7223166029998538
6,76,Decrease,0.25,0.1,0.015848931924611127,1,0.7515225080005621
6,77,Increase,0.1,0.25,0.009999999999999995,0,0.7011215759994229
6,78,Control,0.0,0.1,0.015848931924611127,1,0.8098604939987126
6,79,Control,0.0,0.25,0.009999999999999995,1,0.8309026280003309
6,80,Equal,0.1,0.1,0.009999999999999995,0,0.7331537150002987
6,81,Decrease,0.25,0.1,0.012589254117941666,0,0.7544216749993211
6,82,Equal,0.25,0.25,0.009999999999999995,1,0.6546104530007142
6,83,Control,0.0,0.1,0.012589254117941666,0,0.7558010180000565
6,84,Control,0.0,0.1,0.015848931924611127,1,0.6216939860005368
6,85,Equal,0.25,0.25,0.00794328234724281,0,0.5469980630005011
6,86,Increase,0.1,0.25,0.012589254117941666,0,0.48550093499943614
6,87,Decrease,0.25,0.1,0.015848931924611127,0,0.5941993800006458
6,88,Increase,0.1,0.25,0.015848931924611127,1,0.574385601999893
6,89,Equal,0.1,0.1,0.012589254117941666,1,0.6587928110002395
6,90,Decrease,0.25,0.1,0.01995262314968879,0,0.6159103099998902
6,91,Decrease,0.25,0.1,0.025118864315095794,1,0.6542916510006762
6,92,Equal,0.1,0.1,0.009999999999999995,0,0.6594736770002783
6,93,Decrease,0.25,0.1,0.01995262314968879,1,0.7924526280003192
6,94,Equal,0.1,0.1,0.012589254117941666,1,0.654298915000254
6,95,Increase,0.1,0.25,0.012589254117941666,0,0.5630427529995359
6,96,Control,0.0,0.25,0.00794328234724281,1,0.944985373000236
6,97,Equal,0.1,0.1,0.009999999999999995,0,0.7955245720004314
6,98,Equal,0.25,0.25,0.009999999999999995,0,0.70453878599983
6,99,Increase_null,0.1,0.25,0.06309573444801932,1,0.5945630109999911
6,100,Equal,0.25,0.25,0.012589254117941666,0,0.5527302139998937
6,101,Decrease,0.25,0.1,0.015848931924611127,1,1.0700278069998603
6,102,Control,0.0,0.1,0.012589254117941666,1,1.1781657339997764
6,103,Equal,0.25,0.25,0.015848931924611127,0,0.7353585769997153
6,104,Equal,0.25,0.25,0.01995262314968879,0,0.5807998119998956
6,105,Decrease,0.25,0.1,0.012589254117941666,0,0.761453140001322
6,106,Increase,0.1,0.25,0.015848931924611127,0,0.7446034889999282
6,107,Equal,0.1,0.1,0.012589254117941666,0,0.5677590129998862
6,108,Control,0.0,0.25,0.0063095734448019285,0,0.6432892470002116
6,109,Decrease,0.25,0.1,0.015848931924611127,1,0.6013774309994915
6,110,Decrease,0.25,0.1,0.012589254117941666,0,0.6995990049999818
6,111,Equal,0.25,0.25,0.025118864315095794,1,0.6248343099996418
6,112,Control,0.0,0.25,0.00794328234724281,0,0.7097740190001787
6,113,Control,0.0,0.1,0.009999999999999995,1,0.6172662570006651
6,114,Increase,0.1,0.25,0.01995262314968879,1,0.6863627530001395
6,115,Decrease,0.25,0.1,0.015848931924611127,1,0.7384372540000186
6,116,Equal,0.1,0.1,0.015848931924611127,1,0.6557234619995143
6,117,Control,0.0,0.1,0.00794328234724281,0,0.7648219660004543
6,118,Equal,0.25,0.25,0.01995262314968879,1,0.6581172549995244
6,119,Decrease,0.25,0.1,0.012589254117941666,0,0.4724808659993869
6,120,Equal_null,0.25,0.25,0.05011872336272722,1,0.9477226399994834
6,121,Equal,0.1,0.1,0.012589254117941666,0,0.6728378499992687
6,122,Equal,0.1,0.1,0.015848931924611127,0,0.7495699770006468
6,123,Equal,0.1,0.1,0.01995262314968879,1,0.4270442799988814
6,124,Control,0.0,0.25,0.009999999999999995,0,0.8642093620001106
6,125,Decrease,0.25,0.1,0.015848931924611127,1,0.6463921880003909
6,126,Increase,0.1,0.25,0.015848931924611127,1,0.9402192409997951
6,127,Control,0.0,0.1,0.009999999999999995,0,1.1700914909997664
6,128,Decrease,0.25,0.1,0.012589254117941666,1,0.5650423999995837
6,129,Control,0.0,0.25,0.012589254117941666,1,0.4752855410006305
6,130,Increase,0.1,0.25,0.012589254117941666,0,0.5336609499991027
6,131,Equal,0.25,0.25,0.015848931924611127,1,0.6026765609985887
6,132,Control,0.0,0.1,0.012589254117941666,1,0.6207245950008655
6,133,Control,0.0,0.1,0.009999999999999995,1,0.4430319999992207
6,134,Decrease_null,0.25,0.1,0.07943282347242815,1,0.728280666999126
6,135,Control,0.0,0.25,0.009999999999999995,0,0.74040062000131
6,136,Equal,0.1,0.1,0.015848931924611127,1,0.553538797001238
6,137,Decrease,0.25,0.1,0.009999999999999995,1,0.4316685909998341
6,138,Equal,0.25,0.25,0.012589254117941666,0,99
6,139,Equal,0.1,0.1,0.012589254117941666,0,0.9710089979998884
6,140,Control,0.0,0.1,0.00794328234724281,1,0.7690699659997335
6,141,Control,0.0,0.1,0.0063095734448019285,0,0.764479023999229
6,142,Equal,0.1,0.1,0.015848931924611127,1,0.6257716399995843
6,143,Control,0.0,0.25,0.012589254117941666,0,0.6519063610012381
6,144,Decrease,0.25,0.1,0.00794328234724281,0,0.6330526519996056
6,145,Decrease,0.25,0.1,0.009999999999999995,1,0.6761944480003876
6,146,Control,0.0,0.1,0.00794328234724281,0,0.585495819001153
6,147,Decrease,0.25,0.1,0.00794328234724281,0,0.4855933129983896
6,148,Increase,0.1,0.25,0.015848931924611127,1,0.5957406509987777
6,149,Equal,0.1,0.1,0.012589254117941666,1,0.8247832500001095
6,150,Increase,0.1,0.25,0.012589254117941666,0,0.9983189399990806
6,151,Control,0.0,0.1,0.009999999999999995,0,0.48329927799932193
6,152,Decrease,0.25,0.1,0.009999999999999995,1,0.6734305850004603
6,153,Equal_null,0.25,0.25,0.03981071705534971,1,0.40773331099990173
6,154,Control_null,0.0,0.25,0.07943282347242815,1,0.6761698049995175
6,155,Increase,0.1,0.25,0.015848931924611127,1,0.5131098499987274
6,156,Control,0.0,0.1,0.012589254117941666,1,0.7822048329999234
6,157,Control_null,0.0,0.25,0.06309573444801932,1,0.8093002549994708
6,158,Control,0.0,0.25,0.015848931924611127,0,99
6,159,Increase,0.1,0.25,0.012589254117941666,0,99
6,160,Decrease,0.25,0.1,0.00794328234724281,0,0.6871592549996421
6,161,Equal,0.25,0.25,0.015848931924611127,0,0.5963338359997579
6,162,Decrease,0.25,0.1,0.009999999999999995,0,0.4811898530006147
6,163,Decrease,0.25,0.1,0.012589254117941666,1,0.6784649490000447
6,164,Control,0.0,0.25,0.01995262314968879,1,0.8436320049986534
6,165,Control,0.0,0.25,0.015848931924611127,1,0.6413659099998767
6,166,Increase,0.1,0.25,0.015848931924611127,1,0.5992424779997236
6,167,Increase,0.1,0.25,0.012589254117941666,0,0.8529508880001231
6,168,Equal,0.25,0.25,0.01995262314968879,1,0.6164068479993148
6,169,Decrease_null,0.25,0.1,0.06309573444801932,1,0.6376533480015496
6,170,Control_null,0.0,0.25,0.05011872336272722,0,0.5038613739998254
6,171,Control,0.0,0.25,0.012589254117941666,0,0.5486768230002781
6,172,Increase,0.1,0.25,0.015848931924611127,1,0.7611003150013858
6,173,Increase,0.1,0.25,0.012589254117941666,1,1.2783603419993597
6,174,Equal,0.25,0.25,0.015848931924611127,1,0.41964325699882465
6,175,Equal,0.1,0.1,0.009999999999999995,1,0.5526255310014676
6,176,Control,0.0,0.25,0.015848931924611127,1,0.49362387400105945
6,177,Decrease,0.25,0.1,0.009999999999999995,1,0.5231380529985472
6,178,Control,0.0,0.25,0.012589254117941666,1,0.5439332170008129
6,179,Increase,0.1,0.25,0.009999999999999995,1,1.1332336760006
6,180,Equal,0.25,0.25,0.012589254117941666,1,0.5165893630000937
6,181,Decrease,0.25,0.1,0.00794328234724281,0,0.43081429499943624
6,182,Control,0.0,0.1,0.009999999999999995,0,0.675973958999748
6,183,Increase,0.1,0.25,0.00794328234724281,0,0.49425260800126125
6,184,Control,0.0,0.25,0.009999999999999995,0,0.6433970319994842
6,185,Decrease_null,0.25,0.1,0.05011872336272722,1,1.149459954998747
6,186,Decrease,0.25,0.1,0.009999999999999995,1,1.0276726049996796
6,187,Increase,0.1,0.25,0.009999999999999995,0,0.8809790010000143
6,188,Equal,0.25,0.25,0.009999999999999995,0,0.702358169000945
6,189,Control,0.0,0.1,0.012589254117941666,1,0.7552580690007744
6,190,Decrease,0.25,0.1,0.00794328234724281,1,0.7525907560011547
6,191,Increase,0.1,0.25,0.012589254117941666,0,0.8374633290004567
6,192,Equal,0.1,0.1,0.00794328234724281,1,0.6988882719997491
6,193,Equal,0.25,0.25,0.012589254117941666,0,0.5054967339983705
6,194,Equal,0.25,0.25,0.015848931924611127,1,0.6991245059998619
6,195,Control,0.0,0.25,0.012589254117941666,0,0.6082461009991675
6,196,Increase,0.1,0.25,0.015848931924611127,0,0.738470555999811
6,197,Control,0.0,0.25,0.015848931924611127,1,0.640779762999955
6,198,Control,0.0,0.1,0.009999999999999995,0,0.7959480540012009
6,199,Equal,0.25,0.25,0.012589254117941666,1,1.120893261000674
6,200,Equal_null,0.25,0.25,0.031622776601683784,1,0.870328585999232
6,201,Equal,0.25,0.25,0.009999999999999995,0,0.5712763459996495
6,202,Increase_null,0.1,0.25,0.05011872336272722,1,0.7376699529995676
6,203,Equal,0.1,0.1,0.0063095734448019285,0,0.6076387579996663
6,204,Decrease_null,0.25,0.1,0.03981071705534971,1,0.7736151629997039
6,205,Control,0.0,0.1,0.012589254117941666,0,0.47413362600127584
6,206,Equal,0.25,0.25,0.012589254117941666,1,0.5837093730006018
6,207,Decrease_null,0.25,0.1,0.031622776601683784,0,0.6021992569985741
6,208,Equal,0.25,0.25,0.009999999999999995,0,0.4956559929996729
6,209,Control,0.0,0.1,0.015848931924611127,1,0.7498384440004884
6,210,Decrease,0.25,0.1,0.0063095734448019285,0,0.5602089890016941
6,211,Equal,0.25,0.25,0.012589254117941666,0,0.6927017859998159
6,212,Control,0.0,0.1,0.012589254117941666,0,0.6175077010011591
6,213,Increase,0.1,0.25,0.01995262314968879,1,0.6145230600013747
6,214,Equal,0.25,0.25,0.015848931924611127,1,0.7877359909998631
6,215,Control,0.0,0.1,0.015848931924611127,1,0.9127971369998704
6,216,Control,0.0,0.25,0.012589254117941666,0,0.6231809710006928
6,217,Equal,0.25,0.25,0.012589254117941666,0,0.7891956839994236
6,218,Control,0.0,0.1,0.012589254117941666,0,1.0981961599991337
6,219,Decrease,0.25,0.1,0.00794328234724281,1,0.7513060030014458
6,220,Equal,0.25,0.25,0.015848931924611127,1,1.1741829220009095
6,221,Equal,0.25,0.25,0.012589254117941666,0,0.5678660579997086
6,222,Equal,0.1,0.1,0.00794328234724281,0,0.4223770329990657
6,223,Equal,0.25,0.25,0.015848931924611127,0,0.6005514629996469
6,224,Control,0.0,0.25,0.015848931924611127,0,0.4137168719989859
6,225,Equal,0.25,0.25,0.01995262314968879,0,0.4738889410000411
6,226,Decrease_null,0.25,0.1,0.03981071705534971,1,0.8472116840002855
6,227,Control,0.0,0.25,0.01995262314968879,0,0.6763142609997885
6,228,Equal,0.1,0.1,0.009999999999999995,0,0.4904247310005303
6,229,Control,0.0,0.25,0.025118864315095794,1,0.6732355010008177
6,230,Control,0.0,0.1,0.015848931924611127,0,0.6847835850003321
6,231,Control,0.0,0.1,0.01995262314968879,0,0.5474586410000484
6,232,Control,0.0,0.1,0.025118864315095794,1,0.5362081929997657
6,233,Equal,0.25,0.25,0.025118864315095794,0,0.4933164760004729
6,234,Decrease,0.25,0.1,0.0063095734448019285,0,0.4152072640008555
6,235,Control,0.0,0.25,0.01995262314968879,0,0.6996658949992707
6,236,Control,0.0,0.25,0.025118864315095794,1,0.5415877529994759
6,237,Control,0.0,0.1,0.01995262314968879,0,0.6520163820005109
6,238,Equal,0.25,0.25,0.031622776601683784,1,0.4883556849999877
6,239,Equal_null,0.25,0.25,0.02511886431509579,1,0.5244786700004624
6,240,Equal,0.1,0.1,0.012589254117941666,1,0.9458065210001223
6,241,Equal,0.25,0.25,0.02511886431509579,1,0.5440840640003444
6,242,Decrease,0.25,0.1,0.00794328234724281,1,0.6422547840011248
6,243,Equal,0.1,0.1,0.009999999999999995,0,0.4542660330007493
6,244,Increase,0.1,0.25,0.015848931924611127,1,0.6433839500004979
6,245,Control,0.0,0.1,0.025118864315095794,1,0.6504236050004693
6,246,Control,0.0,0.25,0.01995262314968879,0,0.4870768830005545
6,247,Increase,0.1,0.25,0.012589254117941666,0,0.46728210900073464
6,248,Control,0.0,0.1,0.01995262314968879,1,0.9136890980007593
6,249,Equal,0.1,0.1,0.012589254117941666,0,0.6080595509993145
6,250,Increase,0.1,0.25,0.015848931924611127,1,0.566802083998482
6,251,Increase,0.1,0.25,0.012589254117941666,0,0.6576014250003936
6,252,Equal,0.25,0.25,0.01995262314968879,1,1.0468850959987321
6,253,Equal,0.1,0.1,0.015848931924611127,1,0.5532401149994257
6,254,Control,0.0,0.1,0.015848931924611127,0,0.7181826739997632
6,255,Increase,0.1,0.25,0.015848931924611127,1,0.7616459000000759
6,256,Equal,0.1,0.1,0.012589254117941666,0,0.6786697499992442
6,257,Increase,0.1,0.25,0.012589254117941666,1,0.46800101000008
6,258,Decrease,0.25,0.1,0.0063095734448019285,0,0.4492874719999236
6,259,Equal,0.1,0.1,0.015848931924611127,1,0.5022828950004623
6,260,Equal,0.25,0.25,0.015848931924611127,1,0.6515973850000591
6,261,Equal,0.1,0.1,0.012589254117941666,0,0.4495686469999782
6,262,Control,0.0,0.1,0.01995262314968879,1,0.8867228529998101
6,263,Control,0.0,0.1,0.015848931924611127,1,0.6137468529996113
6,264,Control,0.0,0.25,0.025118864315095794,1,0.7441813879995607
6,265,Increase,0.1,0.25,0.009999999999999995,0,0.7502386119995208
6,266,Control,0.0,0.1,0.012589254117941666,0,0.8567355979994318
6,267,Control,0.0,0.25,0.01995262314968879,1,0.5979813070007367
6,268,Control,0.0,0.1,0.015848931924611127,1,0.6890431710016856
6,269,Control,0.0,0.1,0.012589254117941666,0,0.5982355579999421
6,270,Control,0.0,0.1,0.015848931924611127,1,0.5472820550003235
6,271,Increase,0.1,0.25,0.012589254117941666,0,0.7046130710004945
6,272,Control,0.0,0.1,0.012589254117941666,1,0.98936960500032
6,273,Increase,0.1,0.25,0.015848931924611127,1,0.7869974650002405
6,274,Decrease,0.25,0.1,0.00794328234724281,1,0.7197310439987632
6,275,Decrease,0.25,0.1,0.0063095734448019285,0,0.5586887659992499
6,276,Control,0.0,0.1,0.009999999999999995,0,0.5494417099998827
6,277,Equal,0.1,0.1,0.015848931924611127,1,0.5365367619997414
6,278,Equal,0.1,0.1,0.012589254117941666,0,0.7099216490005347
6,279,Equal,0.25,0.25,0.012589254117941666,1,0.8157279910010402
6,280,Control,0.0,0.25,0.015848931924611127,1,0.6209791480014246
6,281,Decrease,0.25,0.1,0.00794328234724281,0,0.6987208030004695
6,282,Increase_null,0.1,0.25,0.03981071705534971,1,0.5894433089997619
6,283,Equal,0.1,0.1,0.015848931924611127,1,0.482617757999833
6,284,Equal_null,0.1,0.1,0.07943282347242815,1,0.8319092430010642
6,285,Equal,0.25,0.25,0.009999999999999995,0,0.4443575610002881
6,286,Equal,0.25,0.25,0.012589254117941666,0,0.49020726599883346
6,287,Control,0.0,0.1,0.012589254117941666,0,0.5515031129998533
6,288,Equal,0.1,0.1,0.012589254117941666,0,0.6285114769998472
6,289,Increase,0.1,0.25,0.012589254117941666,0,0.5719815960001142
6,290,Control,0.0,0.25,0.012589254117941666,1,0.5545592319995194
6,291,Decrease,0.25,0.1,0.009999999999999995,0,0.5083436410004651
6,292,Increase,0.1,0.25,0.015848931924611127,0,0.4425586019988259
6,293,Decrease,0.25,0.1,0.012589254117941666,1,0.5166504829994665
6,294,Equal,0.25,0.25,0.015848931924611127,1,0.5135689850012568
6,295,Control,0.0,0.25,0.009999999999999995,0,0.4447923179995996
6,296,Equal,0.25,0.25,0.012589254117941666,0,0.4262224080011947
6,297,Equal,0.1,0.1,0.015848931924611127,0,0.608264902000883
6,298,Increase,0.1,0.25,0.01995262314968879,0,0.4374338589987019
6,299,Equal_null,0.1,0.1,0.06309573444801932,1,0.4105125429996406
6,300,Control_null,0.0,0.25,0.06309573444801932,1,0.607814626999243
6,301,Decrease,0.25,0.1,0.009999999999999995,1,0.667922044000079
6,302,Equal,0.25,0.25,0.015848931924611127,0,0.8752087379998557
6,303,Increase,0.1,0.25,0.025118864315095794,1,0.5549762509999709
6,304,Equal,0.1,0.1,0.01995262314968879,1,0.8286575680012902
6,305,Equal,0.1,0.1,0.015848931924611127,1,1.0176927209995483
6,306,Control,0.0,0.25,0.012589254117941666,1,0.8358949270004814
6,307,Control,0.0,0.25,0.009999999999999995,0,0.6340305649991933
6,308,Control,0.0,0.25,0.012589254117941666,0,0.45334225199985667
6,309,Decrease,0.25,0.1,0.00794328234724281,0,0.4264187349999702
6,310,Equal,0.1,0.1,0.012589254117941666,1,0.6476186319996486
6,311,Decrease,0.25,0.1,0.009999999999999995,1,0.5406353159996797
6,312,Equal,0.25,0.25,0.01995262314968879,0,0.4270536929998343
6,313,Increase,0.1,0.25,0.01995262314968879,0,0.40828833500017936
6,314,Increase,0.1,0.25,0.025118864315095794,1,0.6694783710008778
6,315,Control,0.0,0.25,0.015848931924611127,0,0.4025391340001079
6,316,Control_null,0.0,0.25,0.05011872336272722,1,0.6166164130008838
6,317,Increase,0.1,0.25,0.01995262314968879,1,1.0030699189992447
6,318,Control,0.0,0.1,0.015848931924611127,0,0.47989193300054467
6,319,Control,0.0,0.25,0.01995262314968879,0,0.6913463510009024
6,320,Equal,0.1,0.1,0.009999999999999995,0,0.6326773309992859
6,321,Control,0.0,0.25,0.025118864315095794,1,0.5954970190014137
6,322,Increase,0.1,0.25,0.015848931924611127,1,0.9207878990000609
6,323,Control,0.0,0.1,0.01995262314968879,1,0.6381382229992596
6,324,Equal,0.25,0.25,0.025118864315095794,1,0.7632805489993189
6,325,Control,0.0,0.25,0.01995262314968879,1,0.6483266579998599
6,326,Equal,0.1,0.1,0.012589254117941666,0,0.5976897740001732
6,327,Control,0.0,0.1,0.015848931924611127,1,0.7234952390008402
6,328,Equal,0.25,0.25,0.01995262314968879,1,0.5443583360010962
6,329,Equal,0.25,0.25,0.015848931924611127,1,0.5181364420004684
6,330,Equal,0.1,0.1,0.015848931924611127,0,0.5763309200010553
6,331,Equal_null,0.25,0.25,0.01995262314968879,1,0.8225537389989768
6,332,Increase,0.1,0.25,0.012589254117941666,0,0.5208330059995205
6,333,Control,0.0,0.25,0.015848931924611127,0,0.4048109220002516
6,334,Decrease,0.25,0.1,0.00794328234724281,0,0.5539963379997062
6,335,Increase,0.1,0.25,0.015848931924611127,0,0.4784230559998832
6,336,Decrease_null,0.25,0.1,0.031622776601683784,1,0.41944707600123365
6,337,Equal,0.25,0.25,0.012589254117941666,0,0.36065220100135775
6,338,Equal,0.1,0.1,0.01995262314968879,1,0.7096703279985377
6,339,Equal,0.1,0.1,0.015848931924611127,0,0.47755626700018183
6,340,Decrease,0.25,0.1,0.009999999999999995,0,0.3861593509991508
6,341,Equal,0.1,0.1,0.01995262314968879,0,0.3980392920002487
6,342,Decrease,0.25,0.1,0.012589254117941666,0,0.3812226179998106
6,343,Control,0.0,0.25,0.01995262314968879,0,0.7998555889989802
6,344,Equal,0.25,0.25,0.015848931924611127,1,0.6369902679998631
6,345,Control,0.0,0.1,0.012589254117941666,0,0.5141617949993815
6,346,Control,0.0,0.25,0.025118864315095794,1,0.7002975269988383
6,347,Increase,0.1,0.25,0.01995262314968879,1,0.9935696459997416
6,348,Control_null,0.0,0.1,0.1,1,0.6775249379988963
6,349,Increase,0.1,0.25,0.015848931924611127,0,0.5388447059995087
6,350,Equal,0.25,0.25,0.012589254117941666,0,0.46402988999943773
6,351,Control,0.0,0.1,0.015848931924611127,1,0.5418820459999552
6,352,Control,0.0,0.1,0.012589254117941666,0,0.6128771899984713
6,353,Increase,0.1,0.25,0.01995262314968879,0,0.5055711579989293
6,354,Control,0.0,0.1,0.015848931924611127,1,0.831626259998302
6,355,Equal,0.1,0.1,0.025118864315095794,1,0.5078805319990352
6,356,Control,0.0,0.1,0.012589254117941666,0,0.7932019939999009
6,357,Control,0.0,0.1,0.015848931924611127,1,0.5390597940004227
6,358,Control,0.0,0.1,0.012589254117941666,0,0.41627376100041147
6,359,Increase,0.1,0.25,0.025118864315095794,0,0.6745160150003358
6,360,Control,0.0,0.1,0.015848931924611127,0,0.7540387690005446
6,361,Control,0.0,0.1,0.01995262314968879,1,0.4840241599995352
6,362,Control_null,0.0,0.1,0.07943282347242815,0,0.4978546050006116
6,363,Increase,0.1,0.25,0.031622776601683784,1,0.6943736949997401
6,364,Equal,0.25,0.25,0.015848931924611127,0,0.5316928880001797
6,365,Decrease_null,0.25,0.1,0.02511886431509579,1,0.8005237540000962
6,366,Equal,0.25,0.25,0.01995262314968879,1,0.5978464740001073
6,367,Control_null,0.0,0.1,0.1,1,0.5151726780004537
6,368,Increase,0.1,0.25,0.02511886431509579,1,0.5383836220007652
6,369,Control,0.0,0.25,0.01995262314968879,1,1.0729340150010103
6,370,Increase,0.1,0.25,0.01995262314968879,1,0.973141445998408
6,371,Increase,0.1,0.25,0.015848931924611127,1,0.9618970660012565
6,372,Increase,0.1,0.25,0.012589254117941666,0,0.7829275190015323
6,373,Equal,0.1,0.1,0.01995262314968879,1,1.018338928999583
6,374,Increase,0.1,0.25,0.015848931924611127,1,0.847280084999511
6,375,Control,0.0,0.1,0.015848931924611127,1,0.7376708779993351
6,376,Decrease_null,0.25,0.1,0.01995262314968879,1,0.598496630000227
6,377,Equal,0.25,0.25,0.015848931924611127,1,0.5158909109995875
6,378,Increase,0.1,0.25,0.012589254117941666,0,0.7690524970003025
6,379,Equal,0.25,0.25,0.012589254117941666,0,0.5820233239992376
6,380,Control,0.0,0.1,0.012589254117941666,1,0.484482609999759
6,381,Control_null,0.0,0.25,0.03981071705534971,1,0.6333814520003216
6,382,Equal,0.1,0.1,0.015848931924611127,1,0.7673277729991241
6,383,Control,0.0,0.25,0.015848931924611127,1,0.5504918870010442
6,384,Decrease_null,0.25,0.1,0.015848931924611127,1,0.5838987480001379
6,385,Control,0.0,0.25,0.012589254117941666,0,0.5733628220004903
6,386,Increase,0.1,0.25,0.015848931924611127,1,0.5605650479992619
6,387,Control,0.0,0.1,0.009999999999999995,1,0.8778865599997516
