Participant_Number,Trial_Number,Condition,FC_distal,FC_proximal,Target_Contrast,Correct_Response,Reaction_Time
15,0,Control,0.0,0.25,0.1,1,0.5819399279989739
15,1,Equal,0.25,0.25,0.1,1,0.5770570240001689
15,2,Decrease,0.25,0.1,0.1,1,0.524250074999145
15,3,Increase_null,0.1,0.25,0.1,1,0.6955296190008085
15,4,Control,0.0,0.1,0.1,1,0.5558278790012992
15,5,Equal,0.25,0.25,0.07943282347242815,1,0.5044105970009696
15,6,Decrease,0.25,0.1,0.07943282347242815,1,0.588217895001435
15,7,Increase_null,0.1,0.25,0.07943282347242815,1,0.13381287299853284
15,8,Equal,0.25,0.25,0.06309573444801932,1,0.809486731999641
15,9,Decrease,0.25,0.1,0.06309573444801932,1,0.5087538089992449
15,10,Decrease,0.25,0.1,0.05011872336272722,1,0.47678508599892666
15,11,Equal,0.25,0.25,0.05011872336272722,1,0.5760646270009602
15,12,Increase,0.1,0.25,0.1,1,0.5371862539996073
15,13,Equal,0.25,0.25,0.03981071705534971,1,0.6204654869998194
15,14,Decrease,0.25,0.1,0.03981071705534971,1,0.6397226410008443
15,15,Decrease,0.25,0.1,0.031622776601683784,1,0.3151194359998044
15,16,Increase,0.1,0.25,0.07943282347242815,1,0.598921454999072
15,17,Decrease_null,0.25,0.1,0.1,1,0.7943984379999165
15,18,Decrease,0.25,0.1,0.02511886431509579,1,0.4869644930004142
15,19,Equal,0.1,0.1,0.1,1,0.7227530210002442
15,20,Decrease,0.25,0.1,0.01995262314968879,1,0.5008953269989433
15,21,Increase_null,0.1,0.25,0.06309573444801932,1,0.5440900130015507
15,22,Control,0.0,0.25,0.07943282347242815,1,0.4111067630001344
15,23,Control,0.0,0.1,0.07943282347242815,1,0.4191185609997774
15,24,Equal,0.1,0.1,0.07943282347242815,1,0.2873703799996292
15,25,Control,0.0,0.25,0.06309573444801932,1,0.6717546389991185
15,26,Control,0.0,0.25,0.05011872336272722,1,0.5547779400003492
15,27,Control,0.0,0.1,0.06309573444801932,1,0.4381991720001679
15,28,Decrease,0.25,0.1,0.015848931924611127,1,0.706184602000576
15,29,Decrease,0.25,0.1,0.012589254117941666,0,0.6134172749989375
15,30,Control,0.0,0.1,0.05011872336272722,1,0.5047728370009281
15,31,Equal,0.25,0.25,0.031622776601683784,1,0.5814857279983698
15,32,Equal,0.1,0.1,0.06309573444801932,1,0.5623824030008109
15,33,Equal,0.25,0.25,0.02511886431509579,0,0.8101246059995901
15,34,Control_null,0.0,0.1,0.1,1,0.8693438400005107
15,35,Control,0.0,0.25,0.03981071705534971,1,0.8628157700004522
15,36,Control,0.0,0.25,0.031622776601683784,1,0.8098733730003005
15,37,Increase,0.1,0.25,0.06309573444801932,1,0.5649805929988361
15,38,Control,0.0,0.25,0.02511886431509579,1,0.9581501490010851
15,39,Decrease,0.25,0.1,0.015848931924611127,1,0.7610590980002598
15,40,Control,0.0,0.25,0.01995262314968879,0,0.4681428749991028
15,41,Control,0.0,0.25,0.025118864315095794,1,0.4473889359996974
15,42,Control,0.0,0.25,0.01995262314968879,0,0.6508855470001436
15,43,Control,0.0,0.1,0.03981071705534971,1,0.7817374630012637
15,44,Equal_null,0.1,0.1,0.1,1,0.753204482000001
15,45,Equal,0.1,0.1,0.05011872336272722,1,0.7985119860004488
15,46,Decrease,0.25,0.1,0.012589254117941666,0,0.6156656179991842
15,47,Equal,0.1,0.1,0.03981071705534971,1,0.570892816000196
15,48,Control_null,0.0,0.25,0.1,1,1.1551556319991505
15,49,Decrease,0.25,0.1,0.015848931924611127,1,0.46201580699926126
15,50,Equal,0.1,0.1,0.031622776601683784,1,0.6023820070004149
15,51,Increase,0.1,0.25,0.05011872336272722,1,0.49954721100039023
15,52,Equal,0.1,0.1,0.02511886431509579,1,0.43731302699961816
15,53,Equal,0.1,0.1,0.01995262314968879,1,1.0569745830016473
15,54,Control_null,0.0,0.25,0.07943282347242815,1,0.46797568700094416
15,55,Increase,0.1,0.25,0.03981071705534971,1,0.4963343529998383
15,56,Control,0.0,0.1,0.031622776601683784,1,0.6125722929991753
15,57,Increase,0.1,0.25,0.031622776601683784,1,0.3519007529994269
15,58,Control,0.0,0.25,0.025118864315095794,1,0.5477806260005309
15,59,Increase,0.1,0.25,0.02511886431509579,1,0.42052469400005066
15,60,Increase,0.1,0.25,0.01995262314968879,0,0.6630131439997058
15,61,Equal,0.25,0.25,0.031622776601683784,1,0.6239416449989221
15,62,Equal,0.25,0.25,0.02511886431509579,1,0.4916309430009278
15,63,Increase,0.1,0.25,0.025118864315095794,1,0.7665702139984205
15,64,Control,0.0,0.1,0.02511886431509579,1,0.4567200209985458
15,65,Control,0.0,0.25,0.01995262314968879,1,0.7080958700007614
15,66,Control,0.0,0.25,0.015848931924611127,1,0.4791911730007996
15,67,Control,0.0,0.1,0.01995262314968879,1,0.4505094000014651
15,68,Equal,0.1,0.1,0.015848931924611127,0,0.5098037329989893
15,69,Equal,0.1,0.1,0.01995262314968879,0,0.584611780999694
15,70,Increase,0.1,0.25,0.01995262314968879,0,0.540188187998865
15,71,Increase,0.1,0.25,0.025118864315095794,1,0.44042814199929126
15,72,Control_null,0.0,0.1,0.07943282347242815,1,0.6324310589989182
15,73,Decrease,0.25,0.1,0.012589254117941666,0,0.6514974250003434
15,74,Equal,0.1,0.1,0.025118864315095794,1,0.4520151899996563
15,75,Control_null,0.0,0.25,0.06309573444801932,1,0.6549103759989521
15,76,Equal,0.1,0.1,0.01995262314968879,1,1.0111623960001452
15,77,Increase,0.1,0.25,0.01995262314968879,0,0.8281375880014821
15,78,Decrease,0.25,0.1,0.015848931924611127,0,0.7916741549997823
15,79,Control,0.0,0.1,0.015848931924611127,1,0.603811394999866
15,80,Increase,0.1,0.25,0.025118864315095794,1,0.4710392460001458
15,81,Control,0.0,0.1,0.012589254117941666,0,0.4993894689996523
15,82,Increase,0.1,0.25,0.01995262314968879,1,1.2062854159994458
15,83,Control,0.0,0.1,0.015848931924611127,1,0.5283963459987717
15,84,Control_null,0.0,0.25,0.05011872336272722,1,0.47554065300028014
15,85,Equal_null,0.25,0.25,0.1,1,0.45263723399875744
15,86,Decrease,0.25,0.1,0.01995262314968879,1,0.5689612570004101
15,87,Decrease,0.25,0.1,0.015848931924611127,0,0.9452345910012809
15,88,Decrease,0.25,0.1,0.01995262314968879,0,0.6521433479992993
15,89,Equal,0.25,0.25,0.01995262314968879,0,0.631315712000287
15,90,Equal,0.25,0.25,0.025118864315095794,0,0.5379844149993005
15,91,Equal,0.1,0.1,0.015848931924611127,0,0.3648188780007331
15,92,Equal_null,0.1,0.1,0.07943282347242815,1,0.16093190199899254
15,93,Increase,0.1,0.25,0.015848931924611127,0,0.4124414699999761
15,94,Equal,0.25,0.25,0.031622776601683784,1,0.34356790599849774
15,95,Control,0.0,0.25,0.012589254117941666,0,0.40500343200073985
15,96,Equal,0.25,0.25,0.02511886431509579,0,0.09380152099947736
15,97,Equal,0.1,0.1,0.01995262314968879,0,0.15209328600030858
15,98,Control,0.0,0.1,0.012589254117941666,1,0.9361315130008734
15,99,Control,0.0,0.1,0.009999999999999995,0,99
15,100,Increase_null,0.1,0.25,0.05011872336272722,1,0.6447245540002768
15,101,Equal,0.1,0.1,0.025118864315095794,0,0.9198780949991487
15,102,Control,0.0,0.25,0.015848931924611127,0,0.44166250499984017
15,103,Control,0.0,0.1,0.012589254117941666,0,0.5959157919987774
15,104,Control,0.0,0.1,0.015848931924611127,0,0.647588784000618
15,105,Equal_null,0.1,0.1,0.06309573444801932,1,0.5155660079999507
15,106,Increase,0.1,0.25,0.01995262314968879,0,0.558899110999846
15,107,Increase,0.1,0.25,0.025118864315095794,0,0.6363866050014622
15,108,Equal_null,0.1,0.1,0.05011872336272722,1,0.40023085000029823
15,109,Control,0.0,0.1,0.01995262314968879,0,0.18507208899973193
15,110,Equal,0.1,0.1,0.031622776601683784,1,0.4846346599988465
15,111,Increase,0.1,0.25,0.031622776601683784,1,0.6043020090000937
15,112,Decrease_null,0.25,0.1,0.07943282347242815,1,0.5998869970007945
15,113,Equal,0.25,0.25,0.031622776601683784,1,1.0010263359999954
15,114,Increase_null,0.1,0.25,0.03981071705534971,1,0.6363110450001841
15,115,Equal,0.1,0.1,0.02511886431509579,0,0.6461555559999397
15,116,Equal,0.25,0.25,0.02511886431509579,1,0.8097535969991441
15,117,Decrease,0.25,0.1,0.025118864315095794,1,0.5405425190001552
15,118,Control,0.0,0.25,0.01995262314968879,1,0.5850673530003405
15,119,Control,0.0,0.1,0.025118864315095794,0,0.6599492019995523
