Participant_Number,Trial_Number,Condition,FC_distal,FC_proximal,Target_Contrast,Correct_Response,Reaction_Time
13,0,Equal,0.1,0.1,0.1,1,0.5691883400000961
13,1,Decrease,0.25,0.1,0.1,1,0.8285224360000711
13,2,Equal,0.1,0.1,0.07943282347242815,1,0.31140347000007296
13,3,Decrease,0.25,0.1,0.07943282347242815,1,0.49990082299996175
13,4,Equal,0.25,0.25,0.1,1,0.3098899159999746
13,5,Control,0.0,0.1,0.1,1,0.48989959100003944
13,6,Control,0.0,0.25,0.1,1,0.4023084719999588
13,7,Equal,0.1,0.1,0.06309573444801932,1,0.29352235399994697
13,8,Equal,0.1,0.1,0.05011872336272722,1,0.36049188999993476
13,9,Equal,0.1,0.1,0.03981071705534971,1,0.2827375529999472
13,10,Increase,0.1,0.25,0.1,1,0.2860179770000286
13,11,Control,0.0,0.1,0.07943282347242815,1,0.1529941600000484
13,12,Control,0.0,0.25,0.07943282347242815,1,0.3004591320000145
13,13,Control,0.0,0.1,0.06309573444801932,1,0.2714057229999298
13,14,Equal,0.1,0.1,0.031622776601683784,1,0.28286400399997547
13,15,Control,0.0,0.25,0.06309573444801932,1,0.24601953999990656
13,16,Equal_null,0.25,0.25,0.1,1,0.603394752999975
13,17,Equal,0.25,0.25,0.07943282347242815,1,0.2832384539999566
13,18,Equal,0.25,0.25,0.06309573444801932,1,0.31827903099997457
13,19,Decrease,0.25,0.1,0.06309573444801932,1,0.19066770499989616
13,20,Control,0.0,0.1,0.05011872336272722,1,0.2417813209999622
13,21,Equal,0.25,0.25,0.05011872336272722,1,0.2618949259999681
13,22,Decrease,0.25,0.1,0.05011872336272722,1,0.33523082599992904
13,23,Control,0.0,0.25,0.05011872336272722,1,0.4114509050000379
13,24,Decrease,0.25,0.1,0.03981071705534971,1,0.18250168399993072
13,25,Increase,0.1,0.25,0.07943282347242815,1,0.23383012800002234
13,26,Equal,0.25,0.25,0.03981071705534971,1,0.2940330310000263
13,27,Control_null,0.0,0.25,0.1,1,0.6811799769999425
13,28,Decrease,0.25,0.1,0.031622776601683784,1,0.3484680880000042
13,29,Control,0.0,0.25,0.03981071705534971,1,0.3275846389999515
13,30,Increase,0.1,0.25,0.06309573444801932,1,0.39279216699992503
13,31,Increase,0.1,0.25,0.05011872336272722,1,0.2759113710000065
13,32,Decrease,0.25,0.1,0.02511886431509579,1,0.33179327100003775
13,33,Equal,0.25,0.25,0.031622776601683784,1,0.3350894990001052
13,34,Decrease,0.25,0.1,0.01995262314968879,1,0.2834325239999771
13,35,Equal,0.25,0.25,0.02511886431509579,1,0.3485554349999802
13,36,Equal,0.25,0.25,0.01995262314968879,1,0.3117393300000231
13,37,Control,0.0,0.1,0.03981071705534971,1,0.32396900700007336
13,38,Equal,0.1,0.1,0.02511886431509579,1,0.3748232469999948
13,39,Control,0.0,0.1,0.031622776601683784,1,0.3948811500000602
13,40,Control,0.0,0.25,0.031622776601683784,1,0.3033030520000466
13,41,Equal,0.25,0.25,0.015848931924611127,1,0.2817093899999463
13,42,Equal,0.1,0.1,0.01995262314968879,1,0.4289421239999456
13,43,Control,0.0,0.25,0.02511886431509579,1,0.540976201000035
13,44,Equal_null,0.1,0.1,0.1,1,0.4882162540000081
13,45,Equal,0.1,0.1,0.015848931924611127,1,0.4332872140000745
13,46,Equal,0.25,0.25,0.012589254117941666,1,0.45213597700001174
13,47,Decrease_null,0.25,0.1,0.1,1,0.3438732050000226
13,48,Equal,0.1,0.1,0.012589254117941666,1,0.5460568649999686
13,49,Decrease,0.25,0.1,0.015848931924611127,1,0.4450333510000064
13,50,Decrease,0.25,0.1,0.012589254117941666,0,0.4734482179999304
13,51,Decrease_null,0.25,0.1,0.07943282347242815,1,0.596026011000049
13,52,Control,0.0,0.1,0.02511886431509579,1,0.4583330839999462
13,53,Equal,0.1,0.1,0.009999999999999995,1,0.5250351109999656
13,54,Increase,0.1,0.25,0.03981071705534971,1,0.46313190699993356
13,55,Increase,0.1,0.25,0.031622776601683784,1,0.4111495440000681
13,56,Decrease,0.25,0.1,0.015848931924611127,1,0.411491481999974
13,57,Increase,0.1,0.25,0.02511886431509579,1,0.37489672000003793
13,58,Equal,0.25,0.25,0.009999999999999995,1,0.43079924699998173
13,59,Equal_null,0.1,0.1,0.07943282347242815,1,0.4098592569999937
13,60,Equal,0.25,0.25,0.00794328234724281,0,0.46922338399997443
13,61,Control,0.0,0.1,0.01995262314968879,1,0.5513699530000622
13,62,Control,0.0,0.25,0.01995262314968879,1,0.394454951000057
13,63,Control_null,0.0,0.25,0.07943282347242815,0,0.7256580729999769
13,64,Equal,0.1,0.1,0.00794328234724281,0,0.4420532730000559
13,65,Control,0.0,0.1,0.015848931924611127,1,0.6462481820000221
13,66,Control_null,0.0,0.1,0.1,1,0.5634657020000304
13,67,Increase_null,0.1,0.25,0.1,1,0.5322747090000348
13,68,Equal,0.1,0.1,0.009999999999999995,0,0.5833213290000003
13,69,Equal,0.1,0.1,0.012589254117941666,1,0.5118034210000815
13,70,Equal,0.25,0.25,0.009999999999999995,1,0.6760705730000609
13,71,Equal,0.1,0.1,0.009999999999999995,1,0.5162903679999999
13,72,Control,0.0,0.25,0.015848931924611127,1,0.37551257199993415
13,73,Equal,0.1,0.1,0.00794328234724281,1,0.4427039939999986
13,74,Equal,0.25,0.25,0.00794328234724281,0,0.45401838999998745
13,75,Increase,0.1,0.25,0.01995262314968879,1,0.497016166000094
13,76,Equal,0.25,0.25,0.009999999999999995,1,0.4840977630000225
13,77,Equal,0.25,0.25,0.00794328234724281,0,0.39134860199999366
13,78,Equal,0.25,0.25,0.009999999999999995,0,0.6205076170000439
13,79,Equal_null,0.25,0.25,0.07943282347242815,1,0.4730775040000026
13,80,Decrease,0.25,0.1,0.012589254117941666,0,0.46593617300004553
13,81,Control,0.0,0.25,0.012589254117941666,0,0.5099809880000521
13,82,Equal,0.1,0.1,0.0063095734448019285,0,0.4304353090000177
13,83,Equal,0.1,0.1,0.00794328234724281,0,0.44969032099993456
13,84,Control,0.0,0.1,0.012589254117941666,0,0.5135841339999843
13,85,Decrease,0.25,0.1,0.015848931924611127,0,0.4297934350000787
13,86,Equal,0.25,0.25,0.012589254117941666,0,0.4169996200000696
13,87,Decrease,0.25,0.1,0.01995262314968879,1,0.411279162000028
13,88,Equal,0.25,0.25,0.015848931924611127,1,0.3342804139999771
13,89,Increase,0.1,0.25,0.015848931924611127,1,0.3068676020000112
13,90,Increase,0.1,0.25,0.012589254117941666,0,0.4617828630000531
13,91,Equal,0.25,0.25,0.012589254117941666,0,0.5385344919999397
13,92,Decrease_null,0.25,0.1,0.06309573444801932,1,0.4145183499999803
13,93,Control,0.0,0.1,0.015848931924611127,0,0.5594066559999646
13,94,Control,0.0,0.25,0.015848931924611127,0,0.642641923000042
13,95,Equal,0.25,0.25,0.015848931924611127,1,0.41167525000003025
13,96,Control,0.0,0.1,0.01995262314968879,1,0.32682983400002286
13,97,Equal,0.25,0.25,0.012589254117941666,0,0.4391454870000189
13,98,Equal,0.1,0.1,0.009999999999999995,0,0.3382353609999882
13,99,Decrease,0.25,0.1,0.015848931924611127,1,0.34132146199999625
13,100,Control,0.0,0.1,0.015848931924611127,1,0.3045212030000357
13,101,Increase,0.1,0.25,0.015848931924611127,1,0.4288144040000361
13,102,Equal,0.25,0.25,0.015848931924611127,1,0.47191458700001476
13,103,Increase,0.1,0.25,0.012589254117941666,0,0.4672721690000117
13,104,Increase,0.1,0.25,0.015848931924611127,1,0.47209265799995137
13,105,Equal,0.1,0.1,0.012589254117941666,0,0.7637327370000548
13,106,Equal,0.25,0.25,0.012589254117941666,0,0.55663812399996
13,107,Control_null,0.0,0.1,0.07943282347242815,1,0.4969221369999559
13,108,Decrease,0.25,0.1,0.012589254117941666,0,0.49724593900009495
13,109,Decrease,0.25,0.1,0.015848931924611127,1,0.45234047400003874
13,110,Control_null,0.0,0.25,0.1,1,0.5815410390000579
13,111,Control,0.0,0.25,0.01995262314968879,0,0.5447997489998215
13,112,Increase,0.1,0.25,0.012589254117941666,1,0.4520392869999341
13,113,Increase,0.1,0.25,0.009999999999999995,0,99
13,114,Decrease,0.25,0.1,0.012589254117941666,0,0.7142629850000048
13,115,Control,0.0,0.25,0.025118864315095794,1,0.6532683030000044
13,116,Equal,0.25,0.25,0.015848931924611127,0,0.6803550399999949
13,117,Decrease,0.25,0.1,0.015848931924611127,0,0.7572093649998806
13,118,Equal,0.1,0.1,0.015848931924611127,1,0.48256541599994307
13,119,Increase_null,0.1,0.25,0.07943282347242815,1,0.4913772059999246
13,120,Control,0.0,0.25,0.01995262314968879,0,0.5263678790001904
13,121,Increase,0.1,0.25,0.012589254117941666,0,0.3599824699999772
13,122,Equal,0.1,0.1,0.012589254117941666,0,0.42722831299988684
13,123,Control,0.0,0.1,0.012589254117941666,1,0.38018484700000954
13,124,Decrease,0.25,0.1,0.01995262314968879,1,0.39947817600000235
13,125,Equal,0.25,0.25,0.01995262314968879,1,0.30665808599997035
13,126,Equal,0.1,0.1,0.015848931924611127,1,0.32570016999989093
13,127,Control,0.0,0.1,0.009999999999999995,1,0.43405452799993327
13,128,Increase,0.1,0.25,0.015848931924611127,1,0.34129103700001906
13,129,Equal,0.1,0.1,0.012589254117941666,0,0.41551872000013645
13,130,Equal,0.25,0.25,0.015848931924611127,1,0.3791853400000491
13,131,Increase,0.1,0.25,0.012589254117941666,1,0.4157395259999248
13,132,Equal,0.1,0.1,0.015848931924611127,1,0.3609109470000931
13,133,Control,0.0,0.25,0.025118864315095794,1,0.2521517089999179
13,134,Equal,0.1,0.1,0.012589254117941666,0,0.8680367650001699
13,135,Equal_null,0.25,0.25,0.06309573444801932,1,0.5750354110000444
13,136,Equal,0.25,0.25,0.012589254117941666,1,0.40972697699999117
13,137,Equal,0.1,0.1,0.015848931924611127,1,0.3892834569999195
