Participant_Number,Trial_Number,Condition,FC_distal,FC_proximal,Target_Contrast,Correct_Response,Reaction_Time
17,73,Increase,0.1,0.25,0.031622776601683784,0,0.5004018420004286
17,74,Control,0.0,0.25,0.031622776601683784,1,0.6125977060000878
17,75,Equal,0.1,0.1,0.03981071705534971,1,0.6637932680005179
17,76,Control_null,0.0,0.1,0.06309573444801932,1,0.7788756139998441
17,77,Decrease,0.25,0.1,0.025118864315095794,1,0.559069122999972
17,78,Decrease,0.25,0.1,0.01995262314968879,0,0.514223958999537
17,79,Equal,0.1,0.1,0.031622776601683784,0,0.549534209999365
17,80,Control_null,0.0,0.25,0.07943282347242815,1,0.9290557379999882
17,81,Control,0.0,0.1,0.025118864315095794,1,0.9983134710000741
17,82,Control,0.0,0.1,0.01995262314968879,0,0.6913525030004166
17,83,Increase_null,0.1,0.25,0.1,1,0.41121312900031626
17,84,Equal,0.25,0.25,0.015848931924611127,0,0.5422689739998532
17,85,Equal,0.25,0.25,0.01995262314968879,0,0.47155501800079946
17,86,Increase,0.1,0.25,0.03981071705534971,1,0.5708862459996453
17,87,Increase_null,0.1,0.25,0.07943282347242815,1,0.22697794300074747
17,88,Control,0.0,0.25,0.02511886431509579,0,0.12605182900006184
17,89,Decrease,0.25,0.1,0.025118864315095794,0,0.5143564049994893
17,90,Control,0.0,0.25,0.031622776601683784,1,0.5657088219995785
17,91,Control_null,0.0,0.25,0.06309573444801932,0,0.9286939200001143
17,92,Decrease,0.25,0.1,0.031622776601683784,1,0.6119214069994996
17,93,Increase,0.1,0.25,0.031622776601683784,1,0.7113745760007077
17,94,Equal_null,0.25,0.25,0.06309573444801932,1,0.5564911870005744
17,95,Decrease,0.25,0.1,0.02511886431509579,0,0.6255409969999164
17,96,Increase,0.1,0.25,0.02511886431509579,1,0.5625773909996497
17,97,Control,0.0,0.25,0.02511886431509579,1,0.7174444040001617
17,98,Equal,0.1,0.1,0.03981071705534971,0,0.5259240539999155
17,99,Control_null,0.0,0.25,0.07943282347242814,1,0.6573465300007229
17,100,Control,0.0,0.1,0.025118864315095794,1,0.5624564890003967
17,101,Equal,0.1,0.1,0.05011872336272721,1,0.565494487000251
17,102,Equal,0.25,0.25,0.025118864315095794,0,0.5527561259996219
17,103,Equal,0.1,0.1,0.03981071705534971,1,0.5398342609996689
17,104,Control,0.0,0.1,0.01995262314968879,0,0.5831141469998329
17,105,Control_null,0.0,0.25,0.06309573444801932,1,0.32208574500054965
17,106,Equal,0.25,0.25,0.031622776601683784,1,0.4229038430003129
17,107,Control,0.0,0.1,0.025118864315095794,1,0.5225035910007136
17,108,Decrease,0.25,0.1,0.031622776601683784,1,0.6474052610001308
17,109,Equal_null,0.25,0.25,0.05011872336272722,1,0.5441787069994461
17,110,Control,0.0,0.1,0.01995262314968879,0,0.6351083910003581
17,111,Equal,0.1,0.1,0.031622776601683784,1,0.4604861110001366
17,112,Decrease,0.25,0.1,0.02511886431509579,0,0.5516969870004687
17,113,Increase,0.1,0.25,0.01995262314968879,0,0.6808043500004715
17,114,Equal,0.25,0.25,0.02511886431509579,0,0.6517121560000305
17,115,Control,0.0,0.1,0.025118864315095794,1,0.6469862929998271
17,116,Control,0.0,0.1,0.01995262314968879,0,0.7863969310001266
17,117,Decrease,0.25,0.1,0.031622776601683784,0,0.5584563799993703
17,118,Decrease,0.25,0.1,0.03981071705534971,1,0.529778996999994
17,119,Control,0.0,0.25,0.01995262314968879,1,0.5950053779997688
17,120,Decrease,0.25,0.1,0.031622776601683784,1,0.44769877699945937
17,121,Increase,0.1,0.25,0.025118864315095794,1,0.5221163830001387
17,122,Control,0.0,0.1,0.025118864315095794,1,0.7021348409998609
17,123,Equal_null,0.25,0.25,0.03981071705534971,1,0.4703007610005443
17,124,Equal,0.25,0.25,0.031622776601683784,1,0.41753639099988504
17,125,Equal,0.1,0.1,0.02511886431509579,1,0.4414131300000008
17,126,Control_null,0.0,0.1,0.05011872336272722,1,0.5339094500004649
17,127,Equal,0.25,0.25,0.02511886431509579,0,0.7428631289994883
17,128,Equal,0.25,0.25,0.031622776601683784,1,0.5231651800004329
17,129,Control,0.0,0.25,0.015848931924611127,0,0.4940055280003435
17,130,Control,0.0,0.1,0.01995262314968879,0,0.4575938950001728
17,131,Decrease,0.25,0.1,0.02511886431509579,0,0.7645575389997248
17,132,Control,0.0,0.1,0.025118864315095794,1,0.44782599300015136
17,133,Control,0.0,0.25,0.01995262314968879,0,0.34828007600026467
17,134,Decrease,0.25,0.1,0.031622776601683784,1,0.4072232440003063
17,135,Equal_null,0.25,0.25,0.031622776601683784,1,0.3945240439998088
17,136,Control,0.0,0.25,0.025118864315095794,0,0.5628127420004603
17,137,Control,0.0,0.1,0.01995262314968879,0,0.5177776270002141
17,138,Equal,0.1,0.1,0.01995262314968879,0,0.5097740660003183
17,139,Increase,0.1,0.25,0.01995262314968879,0,0.4263239399997474
17,140,Decrease,0.25,0.1,0.02511886431509579,1,0.5085125300001891
17,141,Control,0.0,0.25,0.031622776601683784,1,0.43154530500032706
17,142,Equal_null,0.25,0.25,0.02511886431509579,1,0.5945454839993545
17,143,Control,0.0,0.25,0.02511886431509579,0,0.5658064489998651
17,144,Equal,0.25,0.25,0.02511886431509579,0,0.584959166999397
17,145,Increase,0.1,0.25,0.025118864315095794,1,0.47866460700061
17,146,Decrease,0.25,0.1,0.01995262314968879,0,0.5151775730000736
17,147,Equal,0.25,0.25,0.031622776601683784,1,0.5077002420002827
17,148,Control_null,0.0,0.25,0.05011872336272722,1,0.44688899900029355
17,149,Equal,0.25,0.25,0.02511886431509579,1,0.43199253599959775
17,150,Decrease,0.25,0.1,0.025118864315095794,0,0.38725666099981026
17,151,Equal,0.25,0.25,0.01995262314968879,0,0.6354918139995789
17,152,Increase,0.1,0.25,0.01995262314968879,0,0.6146388580000348
17,153,Decrease,0.25,0.1,0.031622776601683784,1,0.5217151370006832
17,154,Control,0.0,0.1,0.025118864315095794,0,0.46109493899984955
17,155,Control,0.0,0.25,0.031622776601683784,1,0.5282104150001032
17,156,Decrease,0.25,0.1,0.02511886431509579,0,0.6835501230007139
17,157,Increase,0.1,0.25,0.025118864315095794,1,0.6465524189998177
17,158,Increase,0.1,0.25,0.01995262314968879,0,0.5158789759998399
17,159,Control,0.0,0.25,0.02511886431509579,0,0.6319866120002189
17,160,Equal,0.25,0.25,0.025118864315095794,0,0.586251073999847
17,161,Decrease,0.25,0.1,0.031622776601683784,1,0.516356142999939
17,162,Increase,0.1,0.25,0.025118864315095794,0,0.6451960479998888
17,163,Decrease,0.25,0.1,0.02511886431509579,0,0.6564428030005729
17,164,Equal_null,0.25,0.25,0.01995262314968879,1,0.5289131050003562
17,165,Equal_null,0.25,0.25,0.015848931924611127,1,0.4452040730002409
17,166,Increase,0.1,0.25,0.031622776601683784,1,0.48698972599959234
17,167,Equal,0.1,0.1,0.025118864315095794,1,0.49854930299989064
17,168,Decrease,0.25,0.1,0.031622776601683784,0,0.30034558700026537
17,169,Equal,0.1,0.1,0.01995262314968879,0,0.5680172339998535
17,170,Decrease,0.25,0.1,0.03981071705534971,1,0.4831515910000235
17,171,Equal,0.25,0.25,0.031622776601683784,1,0.4647359089995007
17,172,Control,0.0,0.25,0.031622776601683784,1,0.9329731669995454
17,173,Control,0.0,0.25,0.02511886431509579,0,0.7416031430002477
17,174,Increase,0.1,0.25,0.02511886431509579,0,0.4805190080005559
17,175,Control,0.0,0.25,0.031622776601683784,1,0.5527154409992363
17,176,Control,0.0,0.25,0.02511886431509579,0,0.5479160000004413
17,177,Control,0.0,0.1,0.031622776601683784,1,0.5652454479995868
17,178,Increase,0.1,0.25,0.031622776601683784,1,0.6636886389997017
17,179,Decrease,0.25,0.1,0.031622776601683784,1,0.9627720000007685
17,180,Equal,0.25,0.25,0.02511886431509579,0,0.9416116359998341
17,181,Decrease,0.25,0.1,0.02511886431509579,1,0.6328748189998805
17,182,Control,0.0,0.1,0.02511886431509579,1,0.7732949780001945
17,183,Control_null,0.0,0.25,0.03981071705534971,1,0.6409065600000758
17,184,Increase_null,0.1,0.25,0.06309573444801932,1,0.4849104000004445
17,185,Equal,0.25,0.25,0.031622776601683784,1,0.890277456000149
17,186,Control,0.0,0.1,0.01995262314968879,1,0.9310624119998465
17,187,Increase,0.1,0.25,0.02511886431509579,0,0.5262936320004883
17,188,Increase,0.1,0.25,0.031622776601683784,0,0.5505740999997215
17,189,Equal,0.25,0.25,0.02511886431509579,0,0.6097307159998309
17,190,Control,0.0,0.1,0.015848931924611127,0,0.26563790000000154
17,191,Equal,0.25,0.25,0.031622776601683784,1,0.581946569000138
17,192,Decrease_null,0.25,0.1,0.07943282347242815,1,0.5772373049994712
17,193,Increase,0.1,0.25,0.03981071705534971,1,0.5004462670003704
17,194,Control,0.0,0.25,0.031622776601683784,1,0.5354265420000957
17,195,Control,0.0,0.1,0.01995262314968879,0,0.49027939200004766
17,196,Equal,0.1,0.1,0.025118864315095794,0,0.41408600000067963
17,197,Control,0.0,0.1,0.025118864315095794,0,0.4915516739993109
17,198,Decrease,0.25,0.1,0.01995262314968879,0,0.5684666139995898
17,199,Equal_null,0.25,0.25,0.012589254117941666,1,0.15326443899994047
17,200,Equal,0.25,0.25,0.02511886431509579,1,0.9966770320006617
17,201,Decrease,0.25,0.1,0.025118864315095794,1,0.4607725619998746
17,202,Increase,0.1,0.25,0.031622776601683784,1,0.4320039819995145
17,203,Increase,0.1,0.25,0.02511886431509579,0,0.5131268190007177
17,204,Equal,0.25,0.25,0.01995262314968879,0,0.4523283190001166
17,205,Decrease,0.25,0.1,0.01995262314968879,0,0.5274617580007543
17,206,Control,0.0,0.1,0.031622776601683784,1,0.43484572199940885
17,207,Equal,0.1,0.1,0.031622776601683784,1,0.3655078120000326
17,208,Decrease,0.25,0.1,0.025118864315095794,1,0.47283326599972497
17,209,Increase,0.1,0.25,0.031622776601683784,1,0.5414614589999474
17,210,Control,0.0,0.25,0.02511886431509579,1,0.4653831280002123
17,211,Control,0.0,0.25,0.01995262314968879,0,0.5910396469998886
17,212,Equal,0.1,0.1,0.02511886431509579,0,0.5279836019999493
17,213,Control,0.0,0.25,0.025118864315095794,1,0.4991118539992385
17,214,Equal,0.1,0.1,0.031622776601683784,1,0.531172308999885
17,215,Decrease,0.25,0.1,0.01995262314968879,0,0.5422002830000565
17,216,Equal,0.1,0.1,0.02511886431509579,0,0.6156876320001174
17,217,Decrease,0.25,0.1,0.025118864315095794,0,0.5613950080005452
17,218,Decrease,0.25,0.1,0.031622776601683784,1,1.077082963999601
17,219,Equal,0.25,0.25,0.025118864315095794,0,0.776093671000126
17,220,Increase,0.1,0.25,0.02511886431509579,0,0.4902100799999971
17,221,Increase,0.1,0.25,0.031622776601683784,1,0.558497983000052
17,222,Equal,0.25,0.25,0.031622776601683784,0,0.4978652170002533
17,223,Increase,0.1,0.25,0.02511886431509579,0,0.5101532050002788
17,224,Increase,0.1,0.25,0.031622776601683784,1,0.6515885110002273
17,225,Control,0.0,0.1,0.02511886431509579,1,0.5082147889997941
17,226,Control,0.0,0.25,0.01995262314968879,0,0.47136845699969854
17,227,Increase,0.1,0.25,0.02511886431509579,0,0.44791631099997176
17,228,Decrease,0.25,0.1,0.02511886431509579,0,0.5310403390003557
17,229,Control,0.0,0.1,0.01995262314968879,0,0.4680306959999143
17,230,Equal_null,0.1,0.1,0.07943282347242815,1,0.43907081199995446
17,231,Equal,0.25,0.25,0.03981071705534971,1,0.47439875899999606
17,232,Increase,0.1,0.25,0.031622776601683784,1,0.5176848610008165
17,233,Equal,0.25,0.25,0.031622776601683784,1,0.4657391290002124
17,234,Equal_null,0.25,0.25,0.009999999999999995,1,0.605241105999994
17,235,Equal,0.1,0.1,0.031622776601683784,0,0.5591894760000287
17,236,Equal,0.1,0.1,0.03981071705534971,1,0.39679179199993087
17,237,Decrease,0.25,0.1,0.031622776601683784,1,0.3364410569993197
17,238,Decrease,0.25,0.1,0.02511886431509579,0,0.5364304320000883
17,239,Equal,0.1,0.1,0.031622776601683784,0,0.70794584900068
17,240,Equal,0.1,0.1,0.03981071705534971,1,0.4400913519993992
17,241,Equal,0.1,0.1,0.031622776601683784,1,0.40948960999958217
17,242,Equal,0.25,0.25,0.02511886431509579,1,0.468679130000055
17,243,Equal,0.25,0.25,0.01995262314968879,0,0.4538528220000444
17,244,Control,0.0,0.1,0.025118864315095794,0,0.6408482460001323
17,245,Increase,0.1,0.25,0.02511886431509579,0,0.732149882000158
17,246,Equal,0.25,0.25,0.025118864315095794,0,0.5834659080001074
17,247,Equal,0.1,0.1,0.02511886431509579,0,0.7225430100006633
17,248,Control,0.0,0.1,0.031622776601683784,1,0.4785956720006652
17,249,Control,0.0,0.1,0.02511886431509579,1,0.4898404390005453
17,250,Equal,0.25,0.25,0.031622776601683784,1,0.4609892049993505
17,251,Increase,0.1,0.25,0.031622776601683784,1,0.44124066899985337
17,252,Equal,0.1,0.1,0.031622776601683784,1,0.6654516850003347
17,253,Decrease,0.25,0.1,0.031622776601683784,1,0.492517990000124
17,254,Control,0.0,0.1,0.01995262314968879,0,99
17,255,Control,0.0,0.25,0.025118864315095794,1,0.6968344229999275
17,256,Control,0.0,0.1,0.025118864315095794,0,0.5074402330001249
17,257,Decrease,0.25,0.1,0.02511886431509579,0,0.534451665999768
17,258,Control,0.0,0.1,0.031622776601683784,1,0.7775137030002952
17,259,Decrease,0.25,0.1,0.031622776601683784,0,0.3966395460001877
17,260,Equal,0.1,0.1,0.02511886431509579,0,0.343631338000705
17,261,Equal,0.25,0.25,0.02511886431509579,0,0.3723177179999766
17,262,Control,0.0,0.1,0.02511886431509579,0,0.48822679500062804
17,263,Control_null,0.0,0.25,0.031622776601683784,1,0.47468991599998844
17,264,Equal,0.1,0.1,0.031622776601683784,1,0.5027690120004991
17,265,Increase,0.1,0.25,0.02511886431509579,1,0.5916412219994527
17,266,Control,0.0,0.25,0.01995262314968879,0,0.4017581419993803
17,267,Control,0.0,0.25,0.025118864315095794,0,0.5542386219995024
17,268,Control,0.0,0.1,0.031622776601683784,1,0.581489120999322
17,269,Decrease,0.25,0.1,0.03981071705534971,1,0.4397410370002035
17,270,Increase_null,0.1,0.25,0.05011872336272722,1,0.45768278499963344
17,271,Equal,0.25,0.25,0.031622776601683784,1,0.5087122320001072
17,272,Control,0.0,0.25,0.031622776601683784,1,0.4092035430003307
17,273,Decrease,0.25,0.1,0.031622776601683784,1,0.44443009799942956
17,274,Equal,0.1,0.1,0.02511886431509579,1,0.5221407539993379
17,275,Control,0.0,0.1,0.02511886431509579,1,0.5417082849999133
17,276,Control,0.0,0.25,0.02511886431509579,0,0.49581359199964936
17,277,Decrease,0.25,0.1,0.02511886431509579,0,0.45114004099923477
17,278,Control,0.0,0.25,0.031622776601683784,0,0.6112915319999956
17,279,Decrease,0.25,0.1,0.031622776601683784,1,0.5023874989992692
17,280,Equal,0.25,0.25,0.02511886431509579,0,0.43857727799968416
17,281,Equal,0.1,0.1,0.01995262314968879,0,0.42697132200009946
17,282,Control,0.0,0.25,0.03981071705534971,1,0.5490906509994602
17,283,Equal,0.25,0.25,0.031622776601683784,0,0.6882144599994717
17,284,Increase,0.1,0.25,0.01995262314968879,0,0.5471464209995247
17,285,Increase,0.1,0.25,0.025118864315095794,1,0.7662985090000802
17,286,Increase,0.1,0.25,0.01995262314968879,0,0.46564018199933344
17,287,Equal_null,0.1,0.1,0.06309573444801932,1,0.439549683000223
17,288,Increase_null,0.1,0.25,0.03981071705534971,1,0.563559320999957
17,289,Equal,0.25,0.25,0.03981071705534971,0,0.6523928400001751
17,290,Equal,0.25,0.25,0.05011872336272721,1,0.5193221520003135
17,291,Control_null,0.0,0.25,0.02511886431509579,1,0.5037724490002802
17,292,Control,0.0,0.25,0.031622776601683784,0,0.41099611099980393
17,293,Equal,0.25,0.25,0.03981071705534971,1,0.5240666720001173
17,294,Control,0.0,0.25,0.03981071705534971,1,0.5512353829999483
17,295,Equal,0.25,0.25,0.031622776601683784,1,0.5619203379992541
17,296,Increase,0.1,0.25,0.025118864315095794,0,0.5645185220000712
17,297,Control_null,0.0,0.1,0.03981071705534971,1,0.4474649599997065
17,298,Increase,0.1,0.25,0.031622776601683784,1,0.4840237979997255
17,299,Control,0.0,0.25,0.031622776601683784,1,0.4872458210002151
17,300,Equal,0.1,0.1,0.025118864315095794,0,0.7862796670005991
17,301,Control,0.0,0.25,0.02511886431509579,0,0.5044924390003871
17,302,Control,0.0,0.25,0.031622776601683784,1,0.6005618300005153
17,303,Equal,0.1,0.1,0.031622776601683784,1,0.4918528120006158
17,304,Control_null,0.0,0.25,0.01995262314968879,1,0.700335159000133
17,305,Equal_null,0.1,0.1,0.05011872336272722,1,0.6074925980001353
17,306,Decrease,0.25,0.1,0.02511886431509579,0,99
17,307,Control_null,0.0,0.25,0.015848931924611127,1,0.27572452500044164
17,308,Control,0.0,0.25,0.02511886431509579,1,0.5336192119993939
17,309,Control,0.0,0.25,0.01995262314968879,0,0.48091657900022255
17,310,Control,0.0,0.25,0.025118864315095794,1,0.5253714149994266
17,311,Increase,0.1,0.25,0.02511886431509579,0,0.33604839199961134
17,312,Increase_null,0.1,0.25,0.031622776601683784,1,0.41162939600053505
17,313,Equal,0.1,0.1,0.02511886431509579,0,0.6733441360001962
17,314,Control,0.0,0.25,0.01995262314968879,0,0.42130995899970003
17,315,Equal,0.25,0.25,0.02511886431509579,0,0.438302474000011
17,316,Control_null,0.0,0.1,0.031622776601683784,1,0.6883442790003755
17,317,Increase,0.1,0.25,0.031622776601683784,0,0.657620479999423
17,318,Control,0.0,0.1,0.01995262314968879,0,0.4439293820005332
17,319,Increase,0.1,0.25,0.03981071705534971,1,0.4051692749999347
17,320,Decrease,0.25,0.1,0.031622776601683784,0,99
17,321,Control,0.0,0.25,0.025118864315095794,0,0.3139076750003369
17,322,Equal,0.1,0.1,0.031622776601683784,1,0.5971584819999407
17,323,Decrease,0.25,0.1,0.03981071705534971,1,0.5523050470001181
17,324,Control,0.0,0.25,0.031622776601683784,1,0.49994086700007756
17,325,Equal,0.1,0.1,0.02511886431509579,1,0.49642057999972167
17,326,Equal,0.25,0.25,0.031622776601683784,1,0.5485705629998847
17,327,Control,0.0,0.25,0.02511886431509579,0,0.3127152679999199
17,328,Equal,0.25,0.25,0.02511886431509579,1,0.6096107579996897
17,329,Control,0.0,0.1,0.025118864315095794,0,0.5408070369994675
17,330,Increase,0.1,0.25,0.031622776601683784,1,0.6460026929999003
17,331,Increase,0.1,0.25,0.02511886431509579,0,0.23303455699988262
17,332,Decrease,0.25,0.1,0.031622776601683784,0,99
17,333,Increase,0.1,0.25,0.031622776601683784,0,0.4362603540002965
17,334,Equal,0.1,0.1,0.01995262314968879,0,0.5918348390005121
17,335,Equal,0.25,0.25,0.01995262314968879,0,0.8750346369997715
17,336,Equal,0.1,0.1,0.025118864315095794,1,0.49493563900068693
17,337,Control,0.0,0.1,0.031622776601683784,1,0.7383596750005381
17,338,Control,0.0,0.1,0.02511886431509579,0,0.4297896830003083
17,339,Control,0.0,0.1,0.031622776601683784,1,0.41885592400012683
17,340,Equal,0.1,0.1,0.01995262314968879,1,0.607238753999809
17,341,Decrease_null,0.25,0.1,0.06309573444801932,1,0.5600498069998139
17,342,Control,0.0,0.25,0.031622776601683784,1,0.37910052299957897
17,343,Control,0.0,0.25,0.02511886431509579,0,0.9484081270002207
17,344,Control,0.0,0.1,0.02511886431509579,1,0.5435902539993549
17,345,Control,0.0,0.1,0.01995262314968879,1,0.7677722409998751
17,346,Decrease,0.25,0.1,0.03981071705534971,1,0.5311045540001942
17,347,Control,0.0,0.1,0.015848931924611127,1,0.839260478000142
17,348,Control_null,0.0,0.25,0.012589254117941666,1,0.4662027180002042
17,349,Equal,0.25,0.25,0.025118864315095794,1,0.629528573999778
17,350,Increase,0.1,0.25,0.03981071705534971,1,0.4967063039994173
17,351,Control,0.0,0.25,0.031622776601683784,1,0.46849129400015954
17,352,Equal,0.25,0.25,0.01995262314968879,0,0.488497911000195
17,353,Control,0.0,0.1,0.012589254117941666,0,0.4135428959998535
17,354,Equal,0.1,0.1,0.015848931924611127,0,0.670484143000067
17,355,Equal_null,0.25,0.25,0.00794328234724281,1,0.5775936270001694
17,356,Control,0.0,0.25,0.02511886431509579,0,0.41811293400041905
17,357,Equal,0.25,0.25,0.025118864315095794,0,0.48496563999924547
17,358,Control_null,0.0,0.1,0.02511886431509579,1,0.7579923990006137
17,359,Control,0.0,0.25,0.031622776601683784,0,0.48125392099973396
17,360,Increase_null,0.1,0.25,0.02511886431509579,1,0.2859204789992873
17,361,Control,0.0,0.1,0.015848931924611127,0,0.1291654609995021
17,362,Decrease,0.25,0.1,0.031622776601683784,0,0.24385280600017722
17,363,Control,0.0,0.25,0.03981071705534971,1,0.5834331279993421
17,364,Control,0.0,0.1,0.01995262314968879,0,0.38670304199968086
17,365,Equal_null,0.25,0.25,0.0063095734448019285,1,0.4461576100002276
17,366,Decrease,0.25,0.1,0.03981071705534971,1,0.5460363540005346
17,367,Control,0.0,0.1,0.025118864315095794,0,0.48853600499933236
17,368,Increase,0.1,0.25,0.031622776601683784,0,0.599375560000226
17,369,Control,0.0,0.1,0.031622776601683784,1,0.5303119740001421
17,370,Control,0.0,0.1,0.02511886431509579,0,0.4346603080002751
17,371,Increase,0.1,0.25,0.03981071705534971,1,0.46185685000000376
17,372,Control,0.0,0.1,0.031622776601683784,1,0.39074093799990806
17,373,Equal,0.1,0.1,0.01995262314968879,0,0.5632301450004888
17,374,Increase,0.1,0.25,0.031622776601683784,1,0.42243679399962275
17,375,Equal,0.1,0.1,0.025118864315095794,1,0.6978521099999853
17,376,Control,0.0,0.1,0.02511886431509579,0,0.3327280809999138
17,377,Decrease,0.25,0.1,0.031622776601683784,1,0.7436130460000641
17,378,Equal,0.25,0.25,0.031622776601683784,1,0.7152467229998365
17,379,Equal,0.1,0.1,0.01995262314968879,0,0.3753453459994489
17,380,Decrease,0.25,0.1,0.02511886431509579,0,0.3445493320004971
17,381,Equal_null,0.25,0.25,0.005011872336272719,1,0.5155684179999298
17,382,Control,0.0,0.25,0.031622776601683784,0,0.5027819349998026
17,383,Equal,0.25,0.25,0.02511886431509579,1,0.496083414000168
17,384,Control_null,0.0,0.25,0.009999999999999995,1,0.22713727900008962
17,385,Control,0.0,0.1,0.031622776601683784,1,0.41236534800009395
17,386,Decrease,0.25,0.1,0.031622776601683784,1,0.5277566039994781
17,387,Increase,0.1,0.25,0.02511886431509579,1,0.4751728330002152
