Participant_Number,Trial_Number,Condition,FC_distal,FC_proximal,Target_Contrast,Correct_Response,Reaction_Time
22,69,Control,0.0,0.25,0.02511886431509579,1,0.40422792800018215
22,70,Control_null,0.0,0.25,0.05011872336272722,1,0.444708963001176
22,71,Increase,0.1,0.25,0.015848931924611127,1,0.27197226800126373
22,72,Control,0.0,0.1,0.015848931924611127,0,0.2655927809973946
22,73,Decrease_null,0.25,0.1,0.07943282347242815,1,0.404730935999396
22,74,Increase_null,0.1,0.25,0.07943282347242815,1,0.3658405460009817
22,75,Equal,0.1,0.1,0.015848931924611127,1,0.39309114500065334
22,76,Decrease,0.25,0.1,0.012589254117941666,0,0.8683879390009679
22,77,Decrease,0.25,0.1,0.015848931924611127,1,0.4714294279983733
22,78,Control,0.0,0.1,0.01995262314968879,0,0.39441455700216466
22,79,Decrease,0.25,0.1,0.012589254117941666,0,0.2856335489996127
22,80,Control,0.0,0.1,0.025118864315095794,1,0.43285318999915035
22,81,Equal,0.1,0.1,0.012589254117941666,0,0.49431594199995743
22,82,Increase,0.1,0.25,0.012589254117941666,0,0.43473416800043196
22,83,Decrease,0.25,0.1,0.015848931924611127,0,0.38754352000250947
22,84,Equal,0.1,0.1,0.015848931924611127,0,0.11862170500171487
22,85,Control,0.0,0.1,0.01995262314968879,1,0.27870391300166375
22,86,Equal,0.25,0.25,0.02511886431509579,1,0.3458769280005072
22,87,Increase,0.1,0.25,0.015848931924611127,1,0.387001457002043
22,88,Increase,0.1,0.25,0.012589254117941666,0,0.46248218699838617
22,89,Equal,0.25,0.25,0.01995262314968879,0,0.49757070199848386
22,90,Equal,0.25,0.25,0.025118864315095794,1,0.3179310119994625
22,91,Equal,0.1,0.1,0.01995262314968879,0,0.5052079679990129
22,92,Control,0.0,0.25,0.01995262314968879,1,0.32429869699990377
22,93,Equal,0.25,0.25,0.01995262314968879,0,0.2712051969974709
22,94,Decrease,0.25,0.1,0.01995262314968879,1,0.3319281289986975
22,95,Control_null,0.0,0.25,0.03981071705534971,1,0.5120345530012855
22,96,Equal_null,0.1,0.1,0.07943282347242815,1,0.4149083900010737
22,97,Control,0.0,0.1,0.015848931924611127,0,0.45018271899971296
22,98,Equal,0.25,0.25,0.025118864315095794,1,0.3233496749999176
22,99,Increase,0.1,0.25,0.015848931924611127,0,0.3504210650025925
22,100,Equal,0.25,0.25,0.01995262314968879,0,0.3757731759978924
22,101,Control,0.0,0.1,0.01995262314968879,0,0.31377431099826936
22,102,Control_null,0.0,0.1,0.07943282347242815,1,0.1730605970005854
22,103,Increase,0.1,0.25,0.01995262314968879,0,0.01630661699891789
22,104,Control_null,0.0,0.1,0.06309573444801932,1,0.2115331620007055
22,105,Equal,0.1,0.1,0.025118864315095794,1,0.2955323709975346
22,106,Control,0.0,0.1,0.025118864315095794,1,0.27488699600144173
22,107,Decrease,0.25,0.1,0.015848931924611127,0,0.47134869700312265
22,108,Increase,0.1,0.25,0.025118864315095794,1,0.36347270400074194
22,109,Decrease,0.25,0.1,0.01995262314968879,0,0.5871967359998962
22,110,Equal,0.25,0.25,0.025118864315095794,1,0.28664066000055755
22,111,Control,0.0,0.25,0.015848931924611127,0,0.35874369199882494
22,112,Control,0.0,0.1,0.01995262314968879,0,0.5391063209972344
22,113,Control,0.0,0.1,0.025118864315095794,1,0.3081700209986593
22,114,Equal,0.1,0.1,0.01995262314968879,0,0.36725287399895024
22,115,Control,0.0,0.1,0.01995262314968879,1,0.2344937210000353
22,116,Decrease,0.25,0.1,0.025118864315095794,0,0.2775558240027749
22,117,Control,0.0,0.1,0.015848931924611127,1,0.3128412530022615
22,118,Control_null,0.0,0.1,0.05011872336272722,1,0.6043943390031927
22,119,Control,0.0,0.1,0.012589254117941666,1,0.3603636949992506
22,120,Equal,0.1,0.1,0.025118864315095794,0,0.5195547769981204
22,121,Increase,0.1,0.25,0.01995262314968879,0,0.4998931310001353
22,122,Equal,0.1,0.1,0.031622776601683784,1,0.26789692799866316
22,123,Equal,0.1,0.1,0.02511886431509579,1,0.3191599329984456
22,124,Control,0.0,0.25,0.01995262314968879,1,0.3293751409983088
22,125,Control,0.0,0.25,0.015848931924611127,1,0.3724825930003135
22,126,Control_null,0.0,0.1,0.03981071705534971,1,0.24752774400258204
22,127,Equal,0.1,0.1,0.01995262314968879,0,0.42004130799978157
22,128,Equal,0.1,0.1,0.025118864315095794,1,0.4790899729996454
22,129,Control,0.0,0.25,0.012589254117941666,0,0.4752090779984428
22,130,Control,0.0,0.25,0.015848931924611127,0,0.7686162149984739
22,131,Control,0.0,0.25,0.01995262314968879,1,0.3697508680015744
22,132,Decrease,0.25,0.1,0.031622776601683784,1,0.4527150489993801
22,133,Equal,0.25,0.25,0.01995262314968879,1,0.39795013700131676
22,134,Equal_null,0.1,0.1,0.06309573444801932,1,0.4493259709997801
22,135,Control_null,0.0,0.25,0.031622776601683784,1,0.47325237700351863
22,136,Control,0.0,0.25,0.015848931924611127,1,0.46024005099752685
22,137,Decrease,0.25,0.1,0.02511886431509579,1,0.4397812979987066
22,138,Equal,0.1,0.1,0.01995262314968879,1,0.3790928909984359
22,139,Equal,0.1,0.1,0.015848931924611127,1,0.42907776799984276
22,140,Control,0.0,0.1,0.009999999999999995,0,0.4002212849991338
22,141,Increase,0.1,0.25,0.025118864315095794,1,0.30093536300046253
22,142,Equal,0.25,0.25,0.015848931924611127,1,0.44781707799847936
22,143,Equal,0.1,0.1,0.012589254117941666,0,0.4773198639995826
22,144,Control,0.0,0.25,0.012589254117941666,0,0.5821333480016619
22,145,Decrease,0.25,0.1,0.01995262314968879,1,0.2975300879988936
22,146,Increase,0.1,0.25,0.01995262314968879,1,0.42526298300072085
22,147,Decrease,0.25,0.1,0.015848931924611127,0,0.292548858000373
22,148,Equal,0.25,0.25,0.012589254117941666,0,0.5018443110020598
22,149,Decrease,0.25,0.1,0.01995262314968879,1,0.33713754799828166
22,150,Control,0.0,0.25,0.015848931924611127,1,0.49132321999786654
22,151,Increase,0.1,0.25,0.015848931924611127,0,0.30280497100102366
22,152,Control,0.0,0.1,0.012589254117941666,0,0.4337637979988358
22,153,Decrease,0.25,0.1,0.015848931924611127,0,0.3794822959971498
22,154,Increase,0.1,0.25,0.01995262314968879,0,0.47250964200065937
22,155,Increase,0.1,0.25,0.025118864315095794,1,0.3161601619976864
22,156,Equal,0.25,0.25,0.015848931924611127,0,0.42578289800076163
22,157,Increase,0.1,0.25,0.01995262314968879,1,0.3144982810008514
22,158,Control,0.0,0.25,0.012589254117941666,0,0.3736897089984268
22,159,Control,0.0,0.1,0.015848931924611127,0,0.39781532699998934
22,160,Control,0.0,0.25,0.015848931924611127,1,0.38501369599907775
22,161,Decrease,0.25,0.1,0.01995262314968879,0,0.5062466939998558
22,162,Control,0.0,0.25,0.012589254117941666,0,0.3894069730013143
22,163,Equal,0.25,0.25,0.01995262314968879,0,0.40768915000080597
22,164,Equal,0.1,0.1,0.015848931924611127,1,0.3397877309980686
22,165,Equal_null,0.1,0.1,0.05011872336272722,1,0.45478744100182666
22,166,Control,0.0,0.1,0.01995262314968879,0,0.37815411800329457
22,167,Equal,0.1,0.1,0.012589254117941666,0,0.558237631998054
22,168,Equal,0.1,0.1,0.015848931924611127,1,0.3948278139978356
22,169,Decrease,0.25,0.1,0.025118864315095794,1,0.44014204099948984
22,170,Increase_null,0.1,0.25,0.06309573444801932,1,0.40885161600090214
22,171,Equal_null,0.1,0.1,0.03981071705534971,1,0.5240849439978774
22,172,Control,0.0,0.25,0.015848931924611127,1,0.42029689500122913
22,173,Control,0.0,0.25,0.012589254117941666,0,0.5114279350018478
22,174,Control,0.0,0.1,0.025118864315095794,1,0.36073997399944346
22,175,Equal,0.1,0.1,0.012589254117941666,0,0.4278552129981108
22,176,Equal,0.1,0.1,0.015848931924611127,0,0.5267867340007797
22,177,Equal,0.25,0.25,0.025118864315095794,1,0.330062133998581
22,178,Control,0.0,0.1,0.01995262314968879,1,0.5494419009992271
22,179,Control_null,0.0,0.25,0.02511886431509579,1,0.45646048200069345
22,180,Equal,0.25,0.25,0.01995262314968879,1,0.36424618499950157
22,181,Control,0.0,0.1,0.015848931924611127,1,0.4335578729987901
22,182,Equal,0.25,0.25,0.015848931924611127,0,0.5013882490020478
22,183,Control,0.0,0.1,0.012589254117941666,0,0.44592063399977633
22,184,Equal,0.1,0.1,0.01995262314968879,0,0.5776109119979083
22,185,Equal,0.25,0.25,0.01995262314968879,1,0.32955186999970465
22,186,Control,0.0,0.25,0.015848931924611127,0,0.49391860399919096
22,187,Decrease,0.25,0.1,0.01995262314968879,0,0.4860694870003499
22,188,Equal,0.1,0.1,0.025118864315095794,1,0.32929433100071037
22,189,Increase,0.1,0.25,0.015848931924611127,0,0.8530257130005339
22,190,Equal,0.1,0.1,0.01995262314968879,0,0.5597663709995686
22,191,Decrease,0.25,0.1,0.025118864315095794,1,0.3067885540003772
22,192,Equal,0.25,0.25,0.015848931924611127,1,0.46202885000093374
22,193,Control_null,0.0,0.1,0.031622776601683784,1,0.4582573499974387
22,194,Control,0.0,0.1,0.015848931924611127,0,0.52677285900063
22,195,Equal,0.1,0.1,0.025118864315095794,1,0.42776025800048956
22,196,Control,0.0,0.25,0.01995262314968879,0,0.33255611099957605
22,197,Control,0.0,0.25,0.025118864315095794,1,0.3675176090000605
22,198,Decrease,0.25,0.1,0.01995262314968879,1,0.7039877000024717
22,199,Equal,0.25,0.25,0.012589254117941666,0,0.492402530999243
22,200,Decrease,0.25,0.1,0.015848931924611127,1,0.4272906959995453
22,201,Equal,0.25,0.25,0.015848931924611127,1,0.5027994679985568
22,202,Control,0.0,0.25,0.01995262314968879,1,0.5698485120010446
22,203,Decrease,0.25,0.1,0.012589254117941666,0,0.42894495599830407
22,204,Equal,0.25,0.25,0.012589254117941666,0,0.4653043770013028
22,205,Decrease,0.25,0.1,0.015848931924611127,1,0.48442597599932924
22,206,Decrease,0.25,0.1,0.012589254117941666,0,0.5037705350005126
22,207,Decrease_null,0.25,0.1,0.06309573444801932,1,0.4293505819987331
22,208,Increase,0.1,0.25,0.01995262314968879,1,0.47434742999757873
22,209,Equal,0.25,0.25,0.015848931924611127,0,0.5220730569999432
22,210,Decrease,0.25,0.1,0.015848931924611127,0,0.4939916869989247
22,211,Equal,0.1,0.1,0.01995262314968879,0,0.4773427319996699
22,212,Decrease_null,0.25,0.1,0.05011872336272722,1,0.44044073700206354
22,213,Control,0.0,0.25,0.015848931924611127,0,0.4419319779990474
22,214,Increase,0.1,0.25,0.015848931924611127,1,0.46148128399727284
22,215,Control,0.0,0.25,0.01995262314968879,1,0.44112175199916237
22,216,Equal,0.1,0.1,0.025118864315095794,1,0.3644797679990006
22,217,Decrease,0.25,0.1,0.01995262314968879,1,0.3677094409977144
22,218,Control,0.0,0.1,0.01995262314968879,0,0.7791004600003362
22,219,Control,0.0,0.25,0.015848931924611127,0,0.6862427689993638
22,220,Control,0.0,0.25,0.01995262314968879,0,0.5958888230015873
22,221,Control,0.0,0.25,0.025118864315095794,1,0.43150025399881997
22,222,Equal,0.25,0.25,0.01995262314968879,0,0.5915992770023877
22,223,Control,0.0,0.1,0.025118864315095794,1,0.44241877700187615
22,224,Control,0.0,0.25,0.01995262314968879,0,0.5949907169997459
22,225,Decrease,0.25,0.1,0.015848931924611127,0,0.5830746600004204
22,226,Control,0.0,0.25,0.025118864315095794,1,0.4403116530011175
22,227,Equal,0.1,0.1,0.01995262314968879,1,0.40360214799875394
22,228,Equal,0.1,0.1,0.015848931924611127,0,0.8788653329975205
22,229,Control,0.0,0.1,0.01995262314968879,1,0.5618046669987962
22,230,Control,0.0,0.25,0.01995262314968879,1,0.5969382290022622
22,231,Decrease,0.25,0.1,0.01995262314968879,1,0.3681671840022318
22,232,Equal,0.25,0.25,0.025118864315095794,0,0.3486554310002248
22,233,Control,0.0,0.25,0.015848931924611127,0,0.7596768530020199
22,234,Equal,0.25,0.25,0.031622776601683784,1,0.44998070300061954
22,235,Decrease,0.25,0.1,0.015848931924611127,1,0.4379560670022329
22,236,Increase,0.1,0.25,0.012589254117941666,0,0.4171770619977906
22,237,Control,0.0,0.25,0.01995262314968879,0,0.7934326950016839
22,238,Equal,0.25,0.25,0.02511886431509579,1,0.6275840130001598
22,239,Increase,0.1,0.25,0.015848931924611127,1,0.4608060159989691
22,240,Increase,0.1,0.25,0.012589254117941666,0,0.545160219000536
22,241,Increase,0.1,0.25,0.015848931924611127,0,0.39572805499847163
22,242,Decrease,0.25,0.1,0.012589254117941666,0,0.3415963549996377
22,243,Control,0.0,0.25,0.025118864315095794,1,0.4887492090019805
22,244,Equal,0.1,0.1,0.01995262314968879,0,0.38040427599844406
22,245,Equal_null,0.1,0.1,0.031622776601683784,1,0.40833616699819686
22,246,Control_null,0.0,0.1,0.02511886431509579,1,0.4203289680008311
22,247,Equal_null,0.25,0.25,0.07943282347242815,1,0.2862396249984158
22,248,Equal,0.1,0.1,0.025118864315095794,1,0.4030617570024333
22,249,Decrease,0.25,0.1,0.015848931924611127,0,0.47596029299893416
22,250,Equal,0.1,0.1,0.01995262314968879,1,0.40620588599995244
22,251,Increase,0.1,0.25,0.01995262314968879,1,0.32247533400004613
22,252,Decrease,0.25,0.1,0.01995262314968879,0,0.41879967099885107
22,253,Equal,0.1,0.1,0.015848931924611127,1,0.32573992300240207
22,254,Equal,0.1,0.1,0.012589254117941666,0,0.4319581689996994
22,255,Control,0.0,0.25,0.01995262314968879,1,0.7074069729969779
22,256,Control,0.0,0.1,0.015848931924611127,0,0.4062483630004863
22,257,Control,0.0,0.1,0.01995262314968879,1,0.3455776229966432
22,258,Increase,0.1,0.25,0.015848931924611127,0,0.5672167520024232
22,259,Equal,0.25,0.25,0.01995262314968879,0,0.49901429999954416
22,260,Control,0.0,0.25,0.015848931924611127,1,0.5009437830012757
22,261,Control,0.0,0.1,0.015848931924611127,1,0.7366366569985985
22,262,Control,0.0,0.25,0.012589254117941666,0,0.4172853470008704
22,263,Equal,0.1,0.1,0.015848931924611127,1,0.3726156650009216
22,264,Control,0.0,0.25,0.015848931924611127,0,0.465002220000315
22,265,Control,0.0,0.1,0.012589254117941666,0,0.6970997800017358
22,266,Control,0.0,0.25,0.01995262314968879,0,0.4201782829986769
22,267,Equal,0.25,0.25,0.025118864315095794,1,0.3582351219993143
22,268,Increase_null,0.1,0.25,0.05011872336272722,1,0.5517172930012748
22,269,Equal,0.1,0.1,0.012589254117941666,0,0.3867777820014453
22,270,Increase,0.1,0.25,0.01995262314968879,0,0.3501759190003213
22,271,Equal,0.1,0.1,0.015848931924611127,1,0.4032889280024392
22,272,Decrease,0.25,0.1,0.025118864315095794,1,0.3206586160013103
22,273,Decrease,0.25,0.1,0.01995262314968879,1,0.44951143299840624
22,274,Increase_null,0.1,0.25,0.03981071705534971,1,0.37242691699793795
22,275,Decrease,0.25,0.1,0.015848931924611127,0,0.38998711299791466
22,276,Increase,0.1,0.25,0.025118864315095794,1,0.44920556400029454
22,277,Equal,0.1,0.1,0.012589254117941666,0,0.42910561800090363
22,278,Decrease_null,0.25,0.1,0.03981071705534971,1,0.2764486419982859
22,279,Increase_null,0.1,0.25,0.031622776601683784,1,0.3837447410005552
22,280,Control,0.0,0.1,0.015848931924611127,1,0.3870025079995685
22,281,Equal,0.25,0.25,0.01995262314968879,1,0.41356860699670506
22,282,Decrease,0.25,0.1,0.01995262314968879,0,0.41698320399882505
22,283,Equal,0.1,0.1,0.015848931924611127,1,0.3324565380025888
22,284,Control,0.0,0.1,0.012589254117941666,0,0.4342083010014903
22,285,Equal,0.1,0.1,0.012589254117941666,0,0.5194659980006691
22,286,Increase_null,0.1,0.25,0.02511886431509579,1,0.24803389600128867
22,287,Increase,0.1,0.25,0.01995262314968879,1,0.42707413699827157
22,288,Control,0.0,0.25,0.025118864315095794,1,0.4926293569988047
22,289,Decrease,0.25,0.1,0.025118864315095794,1,0.4064447230011865
22,290,Control,0.0,0.1,0.015848931924611127,1,0.39364163700156496
22,291,Control,0.0,0.1,0.012589254117941666,0,0.3068287820024125
22,292,Control,0.0,0.1,0.015848931924611127,1,0.365079251001589
22,293,Increase,0.1,0.25,0.015848931924611127,1,0.33625869199750014
22,294,Equal,0.1,0.1,0.015848931924611127,0,0.4595319340005517
22,295,Decrease,0.25,0.1,0.01995262314968879,1,0.438771346998692
22,296,Equal,0.1,0.1,0.01995262314968879,0,0.4819246449987986
22,297,Increase,0.1,0.25,0.012589254117941666,0,0.40756004600189044
22,298,Equal,0.25,0.25,0.015848931924611127,0,0.39546962399981567
22,299,Decrease,0.25,0.1,0.015848931924611127,0,0.34040859599917894
22,300,Control,0.0,0.25,0.01995262314968879,1,0.5596588080006768
22,301,Increase,0.1,0.25,0.015848931924611127,1,0.4649312139990798
22,302,Control,0.0,0.1,0.012589254117941666,0,0.7721138390006672
22,303,Control,0.0,0.25,0.015848931924611127,0,0.48725795000063954
22,304,Control,0.0,0.1,0.015848931924611127,0,0.5354260129970498
22,305,Control,0.0,0.1,0.01995262314968879,0,0.42648117700082366
22,306,Control,0.0,0.25,0.01995262314968879,0,0.12569477899887715
22,307,Increase,0.1,0.25,0.012589254117941666,0,0.14579950299958
22,308,Equal,0.1,0.1,0.025118864315095794,1,0.3091390859990497
22,309,Control,0.0,0.25,0.025118864315095794,1,0.42433510900082183
22,310,Control,0.0,0.1,0.025118864315095794,1,0.3167635239988158
22,311,Equal,0.25,0.25,0.01995262314968879,0,0.1695763630013971
22,312,Increase,0.1,0.25,0.015848931924611127,0,0.2986409889999777
22,313,Equal,0.25,0.25,0.025118864315095794,0,0.36586235399954603
22,314,Increase,0.1,0.25,0.01995262314968879,0,0.4310273760020209
22,315,Control,0.0,0.1,0.01995262314968879,1,0.4104046929969627
22,316,Control,0.0,0.25,0.01995262314968879,1,0.4856403470002988
22,317,Equal_null,0.1,0.1,0.02511886431509579,1,0.42974620799941476
22,318,Decrease,0.25,0.1,0.01995262314968879,0,0.18497593100255472
22,319,Decrease,0.25,0.1,0.025118864315095794,0,0.16503710100005264
22,320,Decrease,0.25,0.1,0.031622776601683784,1,0.2642104529986682
22,321,Increase,0.1,0.25,0.025118864315095794,1,0.3634778989980987
22,322,Control,0.0,0.1,0.015848931924611127,0,0.6068544480003766
22,323,Control,0.0,0.25,0.015848931924611127,0,0.611360965998756
22,324,Decrease,0.25,0.1,0.02511886431509579,1,0.40052965599898016
22,325,Control,0.0,0.1,0.01995262314968879,0,0.5182101529971987
22,326,Control,0.0,0.25,0.01995262314968879,0,0.47440912899764953
22,327,Increase,0.1,0.25,0.01995262314968879,1,0.4106789520010352
22,328,Equal,0.25,0.25,0.031622776601683784,1,0.3816143340009148
22,329,Control,0.0,0.1,0.025118864315095794,1,0.4388305440006661
22,330,Equal,0.25,0.25,0.02511886431509579,1,0.43422098500013817
22,331,Equal,0.1,0.1,0.01995262314968879,0,0.45304440899781184
22,332,Control,0.0,0.1,0.01995262314968879,1,0.37649542999861296
22,333,Equal,0.25,0.25,0.01995262314968879,1,0.4836547849990893
22,334,Control,0.0,0.25,0.025118864315095794,1,0.4468642930005444
22,335,Control_null,0.0,0.25,0.01995262314968879,1,0.4670958269998664
22,336,Equal,0.1,0.1,0.025118864315095794,1,0.31097890400269534
22,337,Control_null,0.0,0.25,0.015848931924611127,1,0.4037548460000835
22,338,Equal,0.25,0.25,0.015848931924611127,1,0.43693244400128606
22,339,Control,0.0,0.25,0.01995262314968879,1,0.6227219389984384
22,340,Equal,0.1,0.1,0.01995262314968879,1,0.4949242229995434
22,341,Equal,0.1,0.1,0.015848931924611127,1,0.5223944149984163
22,342,Increase_null,0.1,0.25,0.01995262314968879,1,0.37009576600030414
22,343,Decrease,0.25,0.1,0.01995262314968879,0,0.4456002759980038
22,344,Control,0.0,0.25,0.015848931924611127,1,0.425925619998452
22,345,Control,0.0,0.1,0.015848931924611127,1,0.39696313999957056
22,346,Control,0.0,0.25,0.012589254117941666,0,0.5201437670002633
22,347,Equal,0.25,0.25,0.012589254117941666,0,0.3713688909992925
22,348,Equal,0.1,0.1,0.012589254117941666,0,0.566641453999182
22,349,Equal,0.25,0.25,0.015848931924611127,0,0.4256091179995565
22,350,Increase,0.1,0.25,0.015848931924611127,0,0.4139215820032405
22,351,Equal,0.1,0.1,0.015848931924611127,0,0.3112616310027079
22,352,Control,0.0,0.25,0.015848931924611127,0,0.2831063070007076
22,353,Increase,0.1,0.25,0.01995262314968879,0,0.2594850460009184
22,354,Control,0.0,0.1,0.012589254117941666,0,0.2947720130032394
22,355,Equal,0.25,0.25,0.01995262314968879,0,0.12774472500314005
22,356,Control,0.0,0.25,0.01995262314968879,0,0.14684759299780126
22,357,Control,0.0,0.1,0.015848931924611127,0,0.423264711000229
22,358,Control,0.0,0.1,0.01995262314968879,1,0.5291851379988657
22,359,Equal,0.1,0.1,0.01995262314968879,1,0.3883567589982704
22,360,Increase,0.1,0.25,0.025118864315095794,0,0.4911325399989437
22,361,Increase,0.1,0.25,0.031622776601683784,1,0.40002387399727013
22,362,Control_null,0.0,0.25,0.012589254117941666,1,0.3082328759992379
22,363,Decrease,0.25,0.1,0.025118864315095794,0,0.2683524860003672
22,364,Control,0.0,0.1,0.015848931924611127,0,0.19270267300089472
22,365,Equal,0.1,0.1,0.015848931924611127,0,0.1768092220008839
22,366,Equal,0.1,0.1,0.01995262314968879,0,0.2680099089993746
22,367,Equal_null,0.1,0.1,0.01995262314968879,1,0.15809398500277894
22,368,Increase,0.1,0.25,0.02511886431509579,1,0.37727064399950905
22,369,Decrease,0.25,0.1,0.031622776601683784,1,0.36438307099888334
22,370,Equal,0.25,0.25,0.025118864315095794,1,0.38381974900039495
22,371,Control,0.0,0.1,0.01995262314968879,1,0.4935873249996803
22,372,Equal_null,0.25,0.25,0.06309573444801932,1,0.3536601360028726
22,373,Control,0.0,0.25,0.025118864315095794,1,0.3224301989976084
22,374,Control,0.0,0.1,0.015848931924611127,1,0.5344926380021207
22,375,Decrease,0.25,0.1,0.02511886431509579,1,0.4816206459981913
22,376,Decrease,0.25,0.1,0.01995262314968879,0,0.37083458400229574
22,377,Increase,0.1,0.25,0.01995262314968879,0,0.3901409110003442
22,378,Decrease,0.25,0.1,0.025118864315095794,1,0.4783919330002391
22,379,Equal_null,0.1,0.1,0.015848931924611127,1,0.4264292520019808
22,380,Control,0.0,0.25,0.01995262314968879,0,0.48395257700030925
22,381,Increase,0.1,0.25,0.025118864315095794,1,0.27980276599919307
22,382,Control,0.0,0.1,0.012589254117941666,0,0.641139960000146
22,383,Increase,0.1,0.25,0.01995262314968879,1,0.34830895499908365
22,384,Equal,0.25,0.25,0.01995262314968879,0,0.4660137959981512
22,385,Equal,0.1,0.1,0.025118864315095794,1,0.5017026249988703
22,386,Control,0.0,0.25,0.025118864315095794,1,0.3529147560002457
