Participant_Number,Trial_Number,Condition,FC_distal,FC_proximal,Target_Contrast,Correct_Response,Reaction_Time
20,0,Equal,0.1,0.1,0.1,0,0.8639505020000797
20,1,Decrease,0.25,0.1,0.1,1,0.5283902160008438
20,2,Equal,0.25,0.25,0.1,1,0.49170554600095784
20,3,Control,0.0,0.25,0.1,1,0.6230122890010534
20,4,Control,0.0,0.25,0.07943282347242815,1,0.5860317200003919
20,5,Equal,0.25,0.25,0.07943282347242815,1,0.49292741699900944
20,6,Decrease,0.25,0.1,0.07943282347242815,1,0.3772672830000374
20,7,Decrease,0.25,0.1,0.06309573444801932,1,0.5564342189991294
20,8,Control,0.0,0.1,0.1,1,0.2970944450007664
20,9,Equal,0.1,0.1,0.1,1,0.26116539199938416
20,10,Decrease,0.25,0.1,0.05011872336272722,1,0.5177275699988968
20,11,Decrease,0.25,0.1,0.03981071705534971,1,0.46514784400096687
20,12,Equal,0.25,0.25,0.06309573444801932,1,0.5063907619987731
20,13,Control,0.0,0.25,0.06309573444801932,1,0.4936692520004726
20,14,Decrease,0.25,0.1,0.031622776601683784,1,0.4217879110001377
20,15,Control,0.0,0.1,0.07943282347242815,1,0.41799703399919963
20,16,Equal,0.1,0.1,0.07943282347242815,1,0.41244152400031453
20,17,Control_null,0.0,0.25,0.1,1,0.8964320409995707
20,18,Equal,0.1,0.1,0.06309573444801932,1,0.3795509330011555
20,19,Control,0.0,0.1,0.06309573444801932,1,0.38251235900133906
20,20,Decrease,0.25,0.1,0.02511886431509579,1,0.2899020209988521
20,21,Decrease,0.25,0.1,0.01995262314968879,1,0.2952324359994236
20,22,Control,0.0,0.25,0.05011872336272722,1,0.33885620500041114
20,23,Increase,0.1,0.25,0.1,1,0.45954819500002486
20,24,Control_null,0.0,0.25,0.07943282347242815,1,0.639747499000805
20,25,Increase,0.1,0.25,0.07943282347242815,1,0.2635229890001938
20,26,Control,0.0,0.1,0.05011872336272722,1,0.3550977609993424
20,27,Increase,0.1,0.25,0.06309573444801932,1,0.3074604970006476
20,28,Increase,0.1,0.25,0.05011872336272722,1,0.3512005259999569
20,29,Control,0.0,0.1,0.03981071705534971,1,0.40254562399968563
20,30,Control,0.0,0.1,0.031622776601683784,1,0.4454553939995094
20,31,Increase,0.1,0.25,0.03981071705534971,1,0.42598857899974973
20,32,Increase,0.1,0.25,0.031622776601683784,1,0.39629083600084414
20,33,Decrease_null,0.25,0.1,0.1,1,0.6404150500002288
20,34,Equal,0.25,0.25,0.05011872336272722,1,0.2930089470009989
20,35,Equal,0.1,0.1,0.05011872336272722,1,0.2799329260014929
20,36,Control,0.0,0.25,0.03981071705534971,1,0.2807960780010035
20,37,Decrease,0.25,0.1,0.015848931924611127,1,0.42011487200034026
20,38,Decrease_null,0.25,0.1,0.07943282347242815,1,0.5413043429998652
20,39,Equal,0.25,0.25,0.03981071705534971,1,0.248511507999865
20,40,Control,0.0,0.1,0.02511886431509579,1,0.3214591969990579
20,41,Control,0.0,0.25,0.031622776601683784,1,0.5485237350003445
